,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
339,Garlic-Butter-1610210,,7,16,600.0,600.0
340,Paleo-Hummus-1105308,,8,4,,2400.0
341,The-Ultimate-Crispy-Chicken-Wings-1583391,,3,4,,2400.0
342,Cheese-Balls-1001146,,6,4,,2400.0
343,Hot-caprese-dip-333822,,3,3,,1500.0
344,Eva-Longoria_s-Guacamole-379561,,8,8,,1200.0
345,Sweet-_-Savory-Wings-1035380,,5,4,,3300.0
346,Bacon-Cheeseburger-Crock-Pot-Dip-1281354,7200.0,6,7,1200.0,8400.0
347,Creamy-Corn-Dip-1589232,,8,4,,1200.0
348,Garlic-Bruschetta-477246,,4,8,900.0,900.0
349,Ceviche-Simply-Recipes-42650,,13,6,,3000.0
350,Homemade-Tzatziki-Dip-1612140,,7,7,600.0,600.0
351,Southwestern-Potstickers-with-Lime-Cilantro-Sour-Cream-1617267,2400.0,17,60,1800.0,4200.0
352,The-Ultimate-Queso-Bean-Dip-1062742,,8,9,,2400.0
353,Baked-Brie-Recipe-with-Sun-Dried-Tomatoes-968910,600.0,5,12,120.0,720.0
354,Quick-and-Easy-Guacamole-1688598,,10,1,,900.0
355,Hummus-Deviled-Eggs-1629733,,6,12,,2100.0
356,Easy-Cowboy-Caviar-1641538,,11,4,,900.0
357,Broiled-mussels-305420,,6,6,,1500.0
358,Italian-Compound-Butter-1121196,,5,4,420.0,420.0
359,Vinegar-Marinated-Chicken-Wings-1681316,,8,4,,3000.0
360,CrockPot-Spinach-and-Artichoke-Dip-1679633,,7,4,,2700.0
361,Warm-Crack-Dip-924764,,5,11,,1800.0
362,Pineapple-Pecan-Cheese-Ball-1576126,,7,4,,1800.0
363,Buffalo-Wings-440719,,6,4,,2700.0
364,Green-Chile-Strips-1682929,,7,4,,2400.0
365,Simple-BBQ-Potato-Sausage-Appetizer-1624161,1800.0,5,4,300.0,2100.0
366,Roasted-Pineapple-Salsa-1624500,,6,3,,2100.0
367,Grilled-Cajun-Chicken-Wings-With-White-BBQ-Sauce-1701687,1800.0,9,6,900.0,2700.0
368,Beetroot-Hummus-1635809,,9,4,,2100.0
369,Eight-Spice-Edamame-1686884,600.0,10,5,300.0,900.0
370,Easy-Guacamole-1640383,,7,3,900.0,900.0
371,Warm-Olives-with-Citrus_-Rosemary_-and-a-Splash-of-Gin-1587935,,7,4,,2400.0
372,Garlic-Cheese-Bombs-634340,,6,10,,1500.0
373,Baked-Fried-Japanese-Chicken-Drums-1689569,3600.0,12,4,600.0,4200.0
