,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
185,Vegan-Nacho-Cheez-Its-894431,2400.0,7,5,900.0,3300.0
186,Parmesan-Cauliflower-Bites-1274378,600.0,7,4,900.0,1500.0
187,Avocado-and-Greek-Yogurt-Dip-1195137,,6,5,300.0,300.0
188,Crispy-Tofu-Nuggets-1058682,,13,4,,2100.0
189,Spicy-Black-Bean-Hummus-1247614,,8,4,,900.0
190,Cheese-Fondue-Allrecipes,,7,5,,1800.0
191,Vegetable-Spring-Rolls-1698849,,14,8,1500.0,1500.0
192,Creamy-Avocado-Spread-1037640,,7,1,,900.0
193,Spicy-Garlic-Pickles-1703073,,7,4,,2100.0
194,Zesty-Refried-Bean-Cheese-Dip-1618570,1500.0,7,9,300.0,1800.0
195,Smokey-Guacamole-Dip-1270031,,7,6,1200.0,1200.0
196,Vegan-Tzatziki-1591571,,8,4,,1800.0
197,Arugula-and-Chive-Baked-Egg-Cups-1632193,,7,4,,1200.0
198,Hot-Onion-Souffle-Dip-1025970,,4,4,,3600.0
199,Seven-Layer-Dip-II-1607899,,13,64,1200.0,1200.0
200,Avocado-Lime-Ranch-Dip-984405,,6,4,,1200.0
201,Grilled-Oysters-with-Pecorino-and-Shaved-Bottarga-1682544,,9,9,,1800.0
202,Hot-_-Cold-Classic-Knorr-Spinach-Dip-Appetizers-1534899,,6,5,,7800.0
203,Chipotle-Black-Bean-Dip-1680598,,9,2,,900.0
204,Rainbow-fruit-skewers-with-yogurt-fruit-dip-352372,,2,7,,900.0
205,Cheesy-Sausage-Wonton-Cups-1597231,1200.0,7,4,600.0,1800.0
206,Classic-Deviled-Eggs-1557717,1200.0,4,12,900.0,2100.0
207,Roasted-vegetable-tapas-303884,,3,6,,3600.0
208,Mushroom-Phyllo-Bundles-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41301,,7,8,1200.0,3000.0
209,Stuffed-Mini-Peppers-1200137,300.0,7,9,1800.0,2100.0
210,Vietnamese-Chicken-Wings-1283984,1800.0,5,12,300.0,2100.0
211,Guacamole-1517548,,7,4,,1500.0
212,Hot-spinach-dip-352110,,9,10,,2100.0
213,Classic-Hot-Wings-1444343,3600.0,6,6,1200.0,4800.0
214,Roasted-Grape-Crostini-1624935,1200.0,8,18,600.0,1800.0
215,Buffalo-Chicken-Dip-1608430,2400.0,7,20,300.0,2700.0
216,How-to-make-marinated-mushrooms-306182,300.0,8,2,600.0,2100.0
217,Limoncello-Shrimp-Crostini-898921,900.0,8,6,300.0,1200.0
218,Roasted-Grape-and-Olive-Crostini-971323,,7,12,,3300.0
219,Black-Bean-Hummus-Allrecipes,,9,8,300.0,300.0
220,Raw-Cashew-Butter-966706,,3,2,,1500.0
221,Cheddar-Green-Olive-Dip-1120146,,5,10,300.0,300.0
222,Mini-Mac-N-Cheese-Bites-1127190,,7,36,,2700.0
223,Bacon-Stuffed-Cherry-Tomatoes-633258,,4,24,2700.0,5400.0
224,Strawberry-Jalapeno-Guacamole-1592660,,7,4,,1200.0
225,Cheddar_-Corn_-and-Chipotle-Dip-1639867,900.0,8,3,,900.0
226,Salmon-Tzatziki-Canapes-1017392,,10,4,1200.0,1200.0
227,Avocado-Greek-Yogurt-Ranch-Dip-1146013,,5,4,,1200.0
228,Shrimp-Spring-Rolls-with-Strawberry-Almond-Sauce-1697150,120.0,16,12,1680.0,1800.0
229,Chick-pea-and-roasted-pepper-dip-351930,,8,4,,300.0
230,Horseradish-Bacon-Dip-983909,,7,8,600.0,600.0
231,Za_atar-_-Roasted-Garlic-Hummus-1026460,1800.0,7,2,900.0,2700.0
232,Spinach-Artichoke-Parmesan-Dip-1693795,,12,3,,3000.0
233,Lighter-Spinach-Artichoke-Dip-1615983,1200.0,8,6,300.0,1500.0
234,Buffalo-Chicken-Dip-_CrockPot-Challenge-Day-2-996954,,5,4,,3000.0
235,Queso-Fundido-with-Chorizo-1594685,1200.0,5,7,600.0,1800.0
236,Sour-Cream-Ranch-Dip-1217404,,6,4,,900.0
237,Easy-Homemade-Salsa-1098533,,7,2,600.0,600.0
238,Beet-Hummus-Simply-Recipes-42584,,8,2,,600.0
239,Cheddar-Cheese-Puffs-TasteOfHome,,4,24,,1500.0
240,Grilled-Artichoke-Pesto-Zucchini-Bites-596768,,10,5,,2100.0
241,Delicious-Guacamole-1210959,,6,4,,1200.0
242,Tzatziki---Greek-Yogurt-and-Cucumber-Dip-488958,,7,4,,600.0
243,Dill-Pickle-Dip-1570923,,4,1,300.0,300.0
244,Cucumber-Bites-with-Herb-Cream-Cheese-and-Cherry-Tomatoes-1024646,,9,4,,2100.0
245,Wonton-Stars-Appetizer-1583220,600.0,6,24,600.0,1200.0
246,Olive-Tapenade-Jo-Cooks-46060,,7,8,300.0,300.0
247,Classic-Hummus-1118869,5400.0,8,16,600.0,6000.0
248,Corned-Beef-Cream-Cheese-Spread-501690,,5,4,,1200.0
249,Creamy-Cashew-Butter-1588513,,4,1,,2100.0
250,Easy-Guacamole-Allrecipes,,7,2,600.0,2400.0
251,The-Easiest-Appetizer-EVER-999605,,5,4,,1500.0
252,Turkey-Spinach-Meatballs-1234244,,7,4,,2400.0
253,Sweet-and-Spicy-Meatballs-1425659,14400.0,4,12,300.0,14700.0
254,Guacamole-1337934,,9,4,600.0,600.0
255,Great-Guacamole-1615645,,7,2,600.0,600.0
256,Slow-Cooker-Ranch-Cheeseburger-Dip-1068237,,5,4,,3000.0
257,Deviled-Eggs-1433596,,8,4,,1500.0
258,Guacamole-with-Roasted-Garlic-and-Chia-1081483,1800.0,7,2,600.0,2400.0
259,Bacon-_-Scallion-Deviled-Eggs-1043624,,7,4,,1800.0
260,Chunky-Bacon-Salsa-1068412,900.0,9,4,600.0,1500.0
261,Deviled-eggs-346720,,7,24,900.0,2100.0
262,Compound-Herb-Butter-475202,,7,4,,1500.0
263,Best-Ever-Artichoke-and-Spinach-Dip-1573570,,10,4,,2700.0
264,Greek-Dolmades-recipe-_Stuffed-Vine_-Grape-Leaves_-678769,,10,4,,6300.0
265,Raw-Bean-Free-Hummus-1272655,,6,1,600.0,600.0
266,The-Best-Guacamole-1080193,,6,1,,1800.0
267,Bushs-Sizzling-Summer-Salsa-1639941,,7,5,,1200.0
268,Basic-Hummus-1688495,,8,10,,1500.0
269,Smoked-Salmon-Stuffed-Sweet-Peppers-1637090,,6,22,,1200.0
270,Cannellini-Bean-Dip-with-Rosemary-_-Garlic-1616476,300.0,6,1,300.0,600.0
271,Easy-Chipotle-Ranch-Dip-1382219,,8,1,,1200.0
272,Roasted-Artichokes-w_-Lemon-Tarragon-Butter-483095,,7,8,,4500.0
273,Garlic-and-Parsley-Butter-1074924,,3,4,,1500.0
274,Dill-Pickle-Dip-496437,,8,2,,2400.0
275,Bruschetta-I-Allrecipes,,8,4,1200.0,4800.0
276,Easy-Filipino-Lumpia-1215239,1200.0,10,4,2700.0,3900.0
277,Roasted-eggplant-spread-310145,,4,2,,2700.0
278,Pizza-Dip-Closet-Cooking-54969,1200.0,11,4,600.0,1800.0
279,Mini-Cucumber-Pogos-1678295,,7,4,,2400.0
280,Chao-shou-_sichuan-pork-wontons_-344589,,12,4,,3000.0
281,Sweet-corn-and-avocado-salsa-333924,,8,4,,900.0
282,Whipped-Feta-Dip-1594194,,5,9,,900.0
283,Chatelaine-1635658,,6,4,600.0,600.0
284,The-Ultimate-Stuffed-Mushroom-1443391,2100.0,6,20,1200.0,3300.0
285,Queso-Blanco-Dip-_-Spicy-White-Cheese-Dip-487245,,7,2,,600.0
286,Sausage-Cheese-Puffs-1134142,,4,4,,2100.0
287,Beer-Steamed-Clams-1128225,,3,4,,1800.0
288,Baked-stuffed-artichokes-348364,,5,4,,4200.0
289,Mango_-Blackberry-and-Feta-Bites-1112528,,4,4,,2100.0
290,Romano-Herb-Cottage-Cheese-Spread-1235361,180.0,6,4,300.0,480.0
291,Baked-Jerk-Chicken-Wings-1594403,3000.0,3,4,600.0,3600.0
292,Cilantro-Jalapeno-Hummus-1198955,,7,4,,900.0
293,Green-Goddess-Dip-1623660,,7,12,,600.0
294,Baked-Brie-Goodness-I-Adore-Food-55277,,5,8,600.0,2700.0
295,Rosemary-_-Roasted-Garlic-Whipped-Butter-1124833,,5,4,,4200.0
296,Grilled-Garlic-Cajun-Shrimp-Skewers-1165690,300.0,6,12,1200.0,1500.0
297,Sunflower-Seed-Butter-1587827,,4,2,,1500.0
298,Classic-Deviled-Eggs-1537803,,5,6,1800.0,1800.0
299,Best-Ever-Party-Appetizer-Allrecipes,,7,10,1200.0,22800.0
300,Hummus-en-fuego-308801,,9,4,,1800.0
301,Best-Homemade-Guacamole-1164144,,8,4,,1500.0
302,Guacamole-1606342,,8,4,600.0,600.0
303,White-pizza-dip-303443,,6,8,,2400.0
304,Crab-and-Artichoke-Dip-1678923,1500.0,11,8,600.0,2100.0
305,Enchilada-Wings-1334570,1200.0,9,4,900.0,2100.0
306,Spring-Rolls-with-Spicy-Peanut-Sauce-1641775,,14,10,1200.0,1200.0
307,Hummus-1641561,,8,6,900.0,900.0
308,Peach-and-prosciutto-bruschetta-308083,,6,7,,600.0
309,Hot-Spinach-Dip-1630974,,15,3,1800.0,3600.0
310,Pico-de-Gallo-and-Guacamole-1001723,,10,8,1800.0,1800.0
311,Outback-Steakhouse-Blooming-Onion-1492349,,16,4,,2400.0
312,Queso-Mexican-Cheese-Dip-1280646,,7,4,,1500.0
313,Southwestern-Taco-Guacamole-Dip-1643480,,13,10,600.0,600.0
314,Mushroom-Bruschetta-1580212,,3,4,,900.0
315,Eggplant-Spread-676659,,8,10,,4200.0
316,Black-Bean-and-Corn-Jalapeno-Poppers-1680130,,8,4,,3600.0
317,Queso-Blanco-Dip-1619346,,8,4,,2100.0
318,Baked-Onion-Rings-with-Kettle-Chips-1355117,,6,4,,2700.0
319,Farmer_s-market-spread-298054,,7,4,,900.0
320,Spinach-Artichoke-Dip-477261,,7,24,600.0,600.0
321,Easy-Salsa-1078790,,8,4,,1500.0
322,Fried-Oysters-with-Cornmeal-Batter-1602221,600.0,7,5,900.0,1500.0
323,Mobile-Style-Oysters-442382,,12,4,,2100.0
324,Blue-Cheese-Guacamole-Closet-Cooking-54892,,10,2,600.0,1500.0
325,Guacamole-Dip-1634159,1500.0,9,1,900.0,2400.0
326,Beer-Battered-Deep-Fried-Cheese-Curds-1641859,60.0,6,4,300.0,360.0
327,Cheese-Straws-Martha-Stewart_1,,7,24,,2400.0
328,Candied-Jalapeno-Cream-Cheese-Crostini-1695115,600.0,9,16,900.0,1500.0
329,The-Masters-Pimento-Cheese-895647,,7,4,,2100.0
330,Baked-Oysters-1577578,,9,4,,1800.0
331,Deviled-Eggs-1258486,,10,4,,1500.0
332,Creamy-Clam-Dip-1628131,,8,16,,1200.0
333,Spinach-and-Sausage-Stuffed-Mushrooms-1640232,,8,12,900.0,900.0
334,Buffalo-chicken-dip-348621,,7,4,900.0,900.0
335,Marinated-Fresh-Goat-Cheese-513981,,6,8,,2400.0
336,Warm-and-Creamy-Bacon-Dip-1579298,,6,4,,3000.0
337,Tina-and-Grants-Everything-Bagel-Hummus-1684853,,8,6,,600.0
338,Olive-Tapenade-1018003,,8,6,,1200.0
339,Buffalo-Chicken-Tenders-with-Blue-Cheese-Dip-1682096,,9,4,300.0,3000.0
340,Texas-Caviar-I-1707904,,11,16,900.0,4500.0
341,Cheesy-Kale-and-Artichoke-Dip-1262319,600.0,7,6,300.0,900.0
342,Black-Olive-Hummus-1069676,,6,4,,1200.0
343,Baked-Cheddar-Dijon-Chicken-Tenders-1514929,900.0,7,4,600.0,1500.0
344,Creamy-Jalapeno-Dip-1009010,,7,4,,1800.0
345,Tempura-Onion-Rings-1059057,600.0,9,4,300.0,900.0
346,Guinness-and-Cheddar-Dip-997341,,8,4,,2400.0
347,The-Best-Mexican-White-Cheese-Dip-1305330,900.0,7,4,,900.0
348,Italian-Fondue-Dip-1639713,1800.0,6,10,,1800.0
349,Chipotle-bacon-deviled-eggs-345649,,9,24,,900.0
350,Moms-Salsa-1225765,,7,4,,2100.0
351,Hummus-with-Lots-of-Garlic-1062565,,10,4,,1200.0
352,Muhammara---The-_must-Make_-Red-Pepper-Dip-1215125,,8,4,,1800.0
353,Hot-Corn-Dip-1690047,2400.0,17,12,600.0,3000.0
354,Stuffed-Zucchini-Flowers-1197155,600.0,7,4,1200.0,1800.0
355,Pepperoni-Pizza-Dip-923208,1500.0,6,7,600.0,2100.0
356,Baked-Almond-Feta-754039,,8,4,,1500.0
357,Warm-_Vegveeta_-Cheese-Dip-1635252,,12,1,,1200.0
358,Creamy-chipotle-lime-dip-297122,,5,5,,600.0
359,Mushroom-Jalapeno-Salsa-486863,,7,2,,1500.0
360,Sliced-Heirloom-Tomatoes-with-Basil-and-Burrata-1632930,,6,4,,3300.0
361,The-Authentic-Tzatziki-1486037,,8,4,,2700.0
362,Goat-Cheese-and-Basil-Dip-1592589,,5,5,300.0,300.0
363,Skinny-Greek-Veggie-Dip-1081562,,6,4,,600.0
364,Fluffy-Peanut-Butter-Dip-939803,,4,4,,1200.0
365,Parmesean-Rosemary-Savory-Shortbread-Rounds-1243541,,7,4,,4200.0
366,Restaurant-Style-Salsa-1632183,,11,4,,2700.0
367,Four-Cheese-Jalapeno-Poppers-1328640,,7,4,,2100.0
368,Avocado-Salsa-964720,,10,6,,1500.0
369,Avocado-Dip-with-a-KICK-_glutenfree-_vegan-1028823,,7,4,,2100.0
370,Crispy-Sriracha-Chicken-Wings-1687654,2700.0,13,22,29700.0,32400.0
371,Homemade-Onion-Dip-1088026,,8,4,,2100.0
372,Sun-dried-tomatoes-in-the-oven-319913,,5,18,,2700.0
373,Million-Dollar-Dip-1332006,,5,4,,1800.0
374,Strawberry-Salsa-1626229,,7,2,600.0,600.0
375,Shrimp-Ceviche-1011228,14400.0,6,9,1800.0,16200.0
376,Sun-Dried-Tomato-and-Manchego-Flatbread-548483,,6,2,600.0,1140.0
377,Naked-Cajun-Wings-1316602,,3,4,,4500.0
378,Copycat-Chili_s-Skillet-Queso-1179357,300.0,7,4,300.0,600.0
379,Taco-Dip-1578685,,7,12,900.0,900.0
380,Guacamole-1330451,,5,4,,900.0
