,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
301,Carrot-Soup-Allrecipes_1,,6,6,,5100
302,Matzo-_Matzah_-Ball-Soup-643800,,21,8,,4500
303,Creamy-Roasted-Red-Pepper-and-Cauliflower-Soup-with-Goat-Cheese-1581965,3600.0,13,4,600.0,4200
304,Tomato-Basil-Bisque-1085625,,8,7,,900
305,Creamy-Cauliflower-soup-1243224,900.0,7,4,900.0,1800
306,Broccoli-Cheddar-Soup-1042198,,13,4,,3300
307,Beefy-Tomato-Macaroni-Soup-1044480,,13,4,,2400
308,Onion-and-Bacon-Soup-Martha-Stewart-193216,,5,6,1500.0,5400
309,Cauliflower-Parmesan-Soup-_Recipe_-1525948,1800.0,9,6,300.0,2100
310,Cauliflower-Soup-1015060,1500.0,8,8,600.0,2100
311,Tanned-Southern-Corn-Chowder-965662,,6,2,,2100
312,Ham-Chowder-1693298,,14,10,,3600
313,Cauliflower-Kale-soup-1380305,1500.0,6,15,300.0,1800
314,20-Minute-Tomato-Basil-Soup-990588,,7,4,,1500
315,Chickenless-Noodle-Soup-1274301,2400.0,11,6,900.0,3300
316,Crock-Pot-Corn-Chowder-1683315,,12,5,600.0,600
317,Apple-cider-french-onion-soup-334137,,7,5,,3900
318,Green-chicken-soup-345496,,5,4,,2400
319,Kale-Soup-with-Acorn-Squash-596683,,11,4,,4800
320,Smoky-Corn-Chowder-With-Bacon-1457634,,9,4,900.0,2700
321,Creamy-Roasted-Asparagus-Soup-1603319,1200.0,8,4,300.0,1500
322,Turkey-Sausage-and-Chickpea-Soup-1668288,2700.0,13,8,600.0,3300
323,Creamy-Tomato-Soup-TasteOfHome,,5,4,1200.0,1200
324,Organic-Veg-_-Salmon-Soup-1695676,1800.0,22,4,900.0,2700
325,Traditional-Polish-Dill-Pickle-Soup-1703770,2400.0,20,4,900.0,3300
326,Benefits-from-Black-Pepper-1678444,,11,4,,2100
327,French-Onion-Soup-_-_Homemade-1572408,,12,4,,5100
328,Cream-Of-Mushroom-Soup-Iii-Allrecipes,1200.0,7,8,600.0,1800
329,Roasted-Butternut-Squash-Soup-965293,,11,4,,4800
330,Tomato-Basil-Parmesan-Soup-1065196,25200.0,14,8,900.0,26100
331,Corn-Soup-1039168,,5,4,,1800
332,Slow-Cooker-Lentil-Soup-792833,,9,6,900.0,29700
333,Green-goddess-soup-315656,,7,3,,2100
334,Dirty-Rice-and-Beans-Soup-1583785,1800.0,20,6,900.0,2700
335,Homemade-Cream-of-Mushroom-Soup-1520866,,7,4,,1800
336,Lemon-Chicken-Soup-997766,1500.0,11,6,300.0,1800
337,RecipeButternut-Squash-Soup-1623266,,8,3,600.0,3360
338,Roasted-Red-Pepper-Soup-MyRecipes-212242,,6,4,,1800
339,Chilled-Avocado-Soup-1199851,,5,6,,1200
340,Slow-Cooker-Cauliflower-Chowder-1595831,,14,8,,2700
341,Fresh-Pea-Soup-Allrecipes,720.0,7,4,300.0,1020
342,Mango-Orange-Gazpacho-1688920,300.0,11,4,300.0,600
343,Janeva_s-Unstuffed-Beef-Cabbage-Roll-Soup-1682862,,9,4,,3000
