,id,Barbecue,Breads,French,Greek,Kid-Friendly,Main Dishes,Mediterranean,Moroccan,Spanish,Summer,Sunday Lunch,Turkish
381,Mediterranean-Chicken-or-Turkey-Meatballs-1227674,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
382,Mediterranean-Feta-_-Shrimp-Pasta-961937,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
383,Mediterranean-Baked-Fish-TasteOfHome,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
384,20-Mediterranean-Hummus-Noodles-with-Blistered-Cherry-Tomatoes_-1171512,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0
385,Greek-Chicken-Pasta-471967,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
386,Mediterranean-Chicken-Skillet-A-Variation-of-Basic-Chicken-Skillet-564998,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
387,Mediterranean-Stuffed-Balsamic-and-Herb-Pork-Loin-_PinkPork-1432918,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
388,Baked-Mediterranean-Red-Snapper-1530156,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
389,Mediterranean-Lamb-Stew-1401531,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
390,Greek-Style-Chicken-with-Pickled-Onions_-Tomatoes_-and-Tzatziki-Martha-Stewart-238763,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
391,Mediterranean-Style-Baked-Lima-Beans-1384738,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
392,Involtini-1509615,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
393,Lamb-Souvlaki-Martha-Stewart,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
394,Greek-style-Lamb-Meatballs-1373240,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
395,Mediterranean-Chicken_-Mushrooms-and-Rice-1055851,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
396,Mediterranean-Chickpeas-With-Sweet-Potato-Mash-1174248,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
397,Lamb-With-Olives-And-Caerphilly-1079978,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
398,Mediterranean-Garlic-Herb-Beef-Skewers-Allrecipes,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
399,Mediterranean-Style-Chicken-Thighs-1400946,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
400,Lime-Marinated-Steak-Gyros-with-Tzatziki-Sauce_-Tomatoes_-Onions_-Feta_-and-Mint-1026637,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
401,Mediterranean-Lamb-Meatballs-with-Pomegranate-Glaze-993377,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
402,Mediterranean-Swordfish-My-Recipes,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
403,Recipe-Inspirations-Mediterranean-Chicken-_-Tomatoes-1516884,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
404,Mediterranean-Inspired-Lentil-Stuffed-Peppers-1214305,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
405,Grilled-Chicken-with-Greek-Salad-1539015,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
406,Greek-Chicken-Quinoa-Bowl-1231259,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
407,Greek-Spinach-Rice-With-Tomatoes-And-Feta-1515367,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
408,Mediterranean-Veggie-Rice-Bowls-1210358,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
409,Mediterranean-Turkey-Casserole-1313069,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
410,Feta-Shrimp-Skillet-1113320,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
411,Mediterranean-Macaroni-and-Cheese-Martha-Stewart,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
412,Cheesy-Chicken-Mediterranean-Pasta-Bake-1087727,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
413,Latest-Food-_-Recipes-news-611385,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
414,Mediterranean-Chicken-With-Roasted-Vegetables-1557088,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
415,Greek-Spinach-_-Feta-Meatloaf-1373835,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
416,Greek-Salad-Chicken-1229087,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
417,Flounder-Mediterranean-946450,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
418,Grilled-Mediterranean-Tuna-1403083,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
419,Mediterranean-Shrimp-1599325,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
420,Mediterranean-Cauliflower-Pizza-1419572,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
421,Sauteed-Chicken-With-Tomatoes_-Olives_-And-Feta-Epicurious,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
422,Mediterranean-Chicken-Roll-1182110,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
423,Pesce-Spada-alla-Ghiotta-_Swordfish-with-Olives-and-Capers_-442249,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
424,Greek-Penne-And-Chicken-Allrecipes,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
425,Mediterranean-Chicken-Stew-Martha-Stewart-190664,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
426,Bone-in-Pork-Loin-with-Mediterranean-Flavors-1200604,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
427,Greek-Chicken-and-Potatoes-1023353,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
428,Greek-Lamb-Burgers-with-Mint-Tzatziki-1188904,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
429,Greek-Turkey-Tacos-1451789,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
430,Lamb-Kebabs-with-Greek-Salad-1398305,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
431,Mediterranean-Chicken-With-Polenta-678468,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
432,Braised-Chicken-Thighs-with-Artichokes-and-Greek-Olives-1540402,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
433,Greek-Beef-Kabobs-with-Cucumber-Salad-1180599,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
434,Greek-Marinated-Flank-Steak-and-My-Favorite-Hummus-Plate-1588201,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
435,One-Pot-Mediterranean-Quinoa-1532579,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
436,Mediterranean-Stuffed-Chicken-Breast-1381534,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
437,Gyros-with-Greek-Chicken-924634,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
438,Mediterranean-Chicken-and-Bow-Tie-Pasta-1223920,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
439,Mediterranean-Lamb-and-Vegetable-Bake-1404070,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
440,Lamb-Meatballs-With-Feta-And-Lemon-568413,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
441,Simple-Greek-Style-Baked-Fish-1050523,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
442,Quick-Mediterranean-Chicken-Allrecipes,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
443,Mediterranean-Turkey-Skillet-1566364,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
444,Mediterranean-Chicken-1405759,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
445,Pork-Kebabs-with-Tzatziki-and-Greek-Salad-1411726,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
446,Cocktail-Mediterranean-Lamb-Meatballs-989854,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
447,Grilled-Lamb-Pitas-w_-Pistachio-_-Mint-Pesto-1063867,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
448,Greek-Zucchini-and-Herb-Pie-1228049,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
449,MEDITERRANEAN-PASTA-1509559,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
450,Zucchini-Spaghetti-with-Linguine_-Olives-and-Feta-1570751,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0
451,Lamb-Chops-with-Winter-Greek-Salad-1359708,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
452,Mediterranean-Chicken-and-Pasta-748797,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
453,Greek-Marinated-Pork-Tenderloin-with-Tzatziki-1008351,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
454,Eggplant-Casserole-1531505,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
455,Mediterranean-Baked-Pasta-677951,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
456,Baked-Shrimp-Stew-in-a-Mediterranean-Chunky-Tomato-Sauce-1001408,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
457,Greek-Chicken-and-Pita-Casserole-759250,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
458,Roast-Lamb-with-Greek-Herbs-1404643,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
459,Mediterranean-Chicken-473065,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
460,Simple-Mediterranean-Bouillabaisse-1254860,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
461,Mediterranean-with-Tomatoes-_-Olives-1332145,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
462,Mediterranean-Couscous-1039536,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
463,Greek-Kale-Pasta-633977,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
464,How-to-cook-with-a-wow-traditional-greek-spanakopita-341919,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
465,Mediterranean-Style-Leg-of-Lamb-Recipe-with-Potatoes-1553998,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
466,Mediterranean-Chicken-Stew-with-Cinnamon-Couscous-1180700,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
467,NEW-Mediterranean-Pasta-1393465,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
468,Grilled-Eggplant-Stuffed-with-Bulgur_-Feta-and-Pine-Nuts-1202528,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0
469,Greek-Isle-Chicken-MyRecipes-211177,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
470,Mediterranean-Fried-Mackerel-1329733,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
471,Paprika-Mediterranean-Chicken-1489508,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
472,Mediterranean-Salmon-My-Recipes_1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
473,Greek-Style-Lamb-Traybake-_Kleftiko_-1552083,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
474,Slow-Cooker-Mediterranean-Chicken-1265596,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
475,Greek-Dill-and-Lemon-Lamb-1400531,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
476,Mediterranean-Roasted-Shrimp-Stuffed-Peppers-793377,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
477,Roasted-Veggie-Mediterranean-Tortellini-1239857,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
478,Marinated-Greek-Chicken-Tostadas-1237091,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
479,Mediterranean-Lamb-Stew-1400996,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
480,Mediterranean-Chicken-Pasta-906215,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
481,Mama-Voula_s-Spanakopita-774522,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
482,Mediterranean-Grilled-Sea-Bass-1156189,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
483,Baked-Mediterranean-Red-Snapper-1502842,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
484,Alaskan-Cod_-Mediterranean-Style-983841,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
485,Grilled-Pork-Chops-with-Greek-Salad-Salsa-1175827,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
486,Mediterranean-Roasted-Chicken-_-Vegetables-769838,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
487,Mediterranean-succotash-340167,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
488,Lamb-Burgers-with-Mint-Feta-Pesto-1007946,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0
489,Greek-Chicken-Cutlets-1366175,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
490,Mediterranean-Pizza-with-Gluten-Free-Quinoa-Pizza-Crust-1569968,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
491,Greek-Lamb-Kabobs-TasteOfHome,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
492,Greek-Zucchini-Noodles-with-Feta_-Olives_-Artichokes-and-Tomatoes-1354083,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
493,Mediterranean-Brisket-MyRecipes-246819,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
494,Penne-With-Shrimp_-Feta-and-Olives-899433,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
495,Greek-Gyros-_crock-Pot-Recipe_-1454389,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
496,Greek-Stuffed-Chicken-Breasts-with-Feta-and-Pine-Nuts-1564079,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
497,Mediterranean-Chicken-Kebabs-with-Tzatziki-Sauce-487021,1.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0
498,Cousin-Cosmo_s-Greek-Chicken-AllRecipes,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
