,id,rating,recipeName,sourceDisplayName
174,Moms-Leaf-Lettuce-In-Cream-1712087,3,Moms Leaf Lettuce In Cream,Group Recipes
175,Red_-White_-and-Blue-Fruit-Salad-1707554,4,"Red, White, and Blue Fruit Salad",Life Made Simple
176,Cantaloupe-_-Blackberry-Easy-Fruit-Salad-with-an-Orange-Ginger-Lime-Dressing-1709414,4,Cantaloupe & Blackberry Easy Fruit Salad with an Orange Ginger Lime Dressing,Teaspoon of Goodness
177,Sweet-Basil-Vinaigrette-1701027,4,Sweet Basil Vinaigrette,Wholesomelicious
178,Kale-Avocado-Salad-_15-min_-vegan_-1709850,4,"Kale Avocado Salad (15 min, vegan)",Cast Iron Cookie
179,Best-Broccoli-Salad-1641889,4,Best Broccoli Salad,Lemon Tree Dwelling
180,Southern-Potato-Salad-1661891,4,Southern Potato Salad,Grits and Pinecones
181,Lemon-Dressing-1633701,3,Lemon Dressing,Fat Burning Machine
182,Asian-Broccoi-Slaw-1240277,3,Asian Broccoi Slaw,
183,Fresh-Mozzarella-and-Tomato-Salad-1694912,3,Fresh Mozzarella and Tomato Salad,Betty Crocker
184,Spiralized-Zucchini-Asian-Salad-1713107,4,Spiralized Zucchini Asian Salad,Low Carb Yum
185,Sunny-Greek-Salad-Dressing-1698052,4,Sunny Greek Salad Dressing,Sweet and Spicy Monkey Blog
186,Garlic-Dijon-Vinaigrette-1706690,3,Garlic-Dijon Vinaigrette,webmd.com
187,Red-White-and-Blue-Mason-Jar-Salad-_Fruit-and-Feta-Salad_-1126642,4,Red White and Blue Mason Jar Salad (Fruit and Feta Salad),Cookie Rookie
188,10-Minute-Thai-Shrimp_-Cucumber-_-Avocado-Salad-1713295,4,"10-Minute Thai Shrimp, Cucumber & Avocado Salad",Cookin' Canuck
189,Steamed-and-Raw-Radish-Salad-with-Kimchi-and-Sesame-1712805,4,Steamed and Raw Radish Salad with Kimchi and Sesame,The Kitchn
190,Deli-Style-Potato-Salad-1694401,4,Deli Style Potato Salad,Vegetarian Mamma
191,Juicy-Pomegranate-Salad-1688665,4,Juicy Pomegranate Salad,Veggie Souls
192,Chipotle-Macaroni-Salad-1663303,4,Chipotle Macaroni Salad,Vegetarian Mamma
193,Roast-Beetroot-And-Pumpkin-Salad-1686248,3,Roast Beetroot And Pumpkin Salad,Women's Health and Fitness
194,Spiralized-Zucchini-Asian-Salad-1712560,4,Spiralized Zucchini Asian Salad,Low Carb Yum
195,Arugula-Salad-with-Lemon-Vinaigrette-1708118,4,Arugula Salad with Lemon Vinaigrette,Garnish With Lemon
196,Meyer-Lemon-Salad-Dressing-1679722,4,Meyer Lemon Salad Dressing,Boulder Locavore
197,Pineapple-and-Jicama-Salad-1699447,4,Pineapple and Jicama Salad,Palatable Pastime
198,Waldorf-Salad-1694718,4,Waldorf Salad,Add a Pinch
199,Easy-Tortellini-Pasta-Salad-1710038,4,Easy Tortellini Pasta Salad,Add a Pinch
200,Dill-pickle-Red-Potato-Salad-1703313,4,Dill pickle Red Potato Salad,The Brooklyn Cook
201,Obsessively-Good-Avocado-Cucumber-Salad-1066048,4,Obsessively Good Avocado Cucumber Salad,Smitten Kitchen
202,Garlic-Zucchini-Salad-1711517,4,Garlic Zucchini Salad,Divalicious Recipes
203,THE-BEST-POTATO-SALAD-1611839,4,THE BEST POTATO SALAD,Family Fresh Meals
204,DORITOS-TACO-SALAD-1631352,4,DORITOS TACO SALAD,Enjoy cooking
205,Creamy-Broccoli-Bacon-Salad-1639807,3,Creamy Broccoli-Bacon Salad,Better Homes and Gardens
206,Zucchini-Salad-1698562,3,Zucchini Salad,New York Times Cooking
207,Clean-Eating-Italian-Dressing-1689647,4,Clean Eating Italian Dressing,The Gracious Pantry
208,Red-Beet-Salad-1693726,4,Red Beet Salad,Skinnytaste
209,Salad-Metropolitan-1700609,4,Salad «Metropolitan»,Cooking With Love
210,Cauliflower-Salad-With-Tomatoes-1704903,4,Cauliflower Salad With Tomatoes,Cooking With Love
211,Raspberry-Vinaigrette-1694767,4,Raspberry Vinaigrette,Add a Pinch
212,Super-Simple-Salad-Dressing-1603845,4,Super Simple Salad Dressing,A Couple Cooks
213,Caprese-Salad-with-Garlic-Balsamic-Dressing-1712532,4,Caprese Salad with Garlic Balsamic Dressing,Lauren's Latest
214,Triple-Berry-Spinach-Salad-1693794,4,Triple Berry Spinach Salad,Lynn's Kitchen Adventures
215,Simple-Lemon-Tahini-Dressing-1707277,4,Simple Lemon Tahini Dressing,Flavour and Savour
216,Fruit-Salad-with-Strawberry-Citrus-Glaze-1701264,4,Fruit Salad with Strawberry Citrus Glaze,Thanks for Cookin
217,Easy-Healthy-Broccoli-Slaw-1710815,4,Easy Healthy Broccoli Slaw,Simple Nourished Living
218,Beet-Salad-With-Parsley-Pumpkin-Seed-Pesto-1712326,4,Beet Salad With Parsley-Pumpkin Seed Pesto,Food Republic
219,Classic-Carrot-Raisin-Salad-1693804,4,Classic Carrot Raisin Salad,Julia's Simply Southern
220,Corn-Salsa-Salad-1712708,3,Corn Salsa Salad,Trader Joe's
221,Fresh-Beet-Salad-1712148,3,Fresh Beet Salad,The Mommypotamus
222,Cobb-Salad-in-a-Jar-1097604,4,Cobb Salad in a Jar,Weelicious
223,Garden-Macaroni-Salad-1712757,4,Garden Macaroni Salad,Healthy Seasonal Recipes
224,Cumin-Zucchini-Salad-with-Pinto-Beans-1711904,4,Cumin Zucchini Salad with Pinto Beans,Naturally Ella
225,Easy-Mediterranean-Pesto-Chickpea-Salad-1711998,4,Easy Mediterranean Pesto Chickpea Salad,Ambitious Kitchen
226,Pineapple-Slaw-1693084,4,Pineapple Slaw,Cooking In Stilettos
227,Moms-Potato-Salad-1711124,4,Mom’s Potato Salad,Candy's Farm House Pantry
228,Mediterranean-Crunch-Salad-1707517,3,Mediterranean Crunch Salad,Whole Foods Market
229,Copycat-Carrabbas-Chopped-Salad-1697123,4,Copycat Carrabba’s Chopped Salad,A Dash of Sanity
230,Maryland-Shrimp-Salad-1712614,4,Maryland Shrimp Salad,Mom's Messy Miracles
231,Olives-and-Avocado-Salad-with-Tomatoes-and-Feta-Cheese-1680641,4,Olives and Avocado Salad with Tomatoes and Feta Cheese,Diethood
232,The-Best-Pizza-Pasta-Salad-1696076,4,The Best Pizza Pasta Salad,Cupcake Diaries
233,Cranberry-Apple-Coleslaw-1685517,4,Cranberry Apple Coleslaw,"Dinners, Dishes and Desserts"
234,Strawberry-Fields-Salad-1701273,4,Strawberry Fields Salad,The Country Cook
235,Healthy-Peas-_-Carrots-Salad-1689150,4,Healthy Peas & Carrots Salad,Food Done Light
236,Skinny-Ranch-Dressing-1699731,4,Skinny Ranch Dressing,Enjoy cooking
237,Bacon-Caprese-Salad-1711297,4,Bacon Caprese Salad,Dinner at the Zoo
238,Asparagus-_-Edamame-Orzo-Salad-1379998,3,Asparagus & Edamame Orzo Salad,Bite Me More
239,Five-Minute-Avocado-Cilantro-Dressing-1599643,4,Five Minute Avocado Cilantro Dressing,Pinch of Yum
240,Grilled-Slaw-1697076,3,Grilled Slaw,McCormick
241,Layered-Greek-Salad-for-a-Crowd-1711916,3,Layered Greek Salad for a Crowd,Kraft
242,Summer-Corn-Salad-1708529,4,Summer Corn Salad,Celebrations at Home
243,Tortellini-Bacon-and-Broccoli-Salad-1700577,4,Tortellini Bacon and Broccoli Salad,Flavor Mosaic
244,Chicken-Bacon-Ranch-Pasta-Salad-1706983,4,Chicken Bacon Ranch Pasta Salad,Creations by Kara
245,Pesto-Pasta-Salad-1695776,4,Pesto Pasta Salad,Real Food Real Deals
246,Feta-Avocado-Chicken-Salad-1709771,3,Feta Avocado Chicken Salad,BigOven
247,Mediterranean-Potato-Salad-1693286,3,Mediterranean Potato Salad,Kraft
248,Summer-Tomato_-Onion-_-Cucumber-Salad-1708982,4,"Summer Tomato, Onion & Cucumber Salad",Eating Well
249,50-Women-Game-Changers-in-Food---Patricia-Wells---Watermelon-and-Feta-Salad-1706682,4,50 Women Game Changers in Food - Patricia Wells - Watermelon and Feta Salad,Beloved Green
250,Avocado_-Black-Bean-and-Tomato-Salad-1688855,4,"Avocado, Black Bean and Tomato Salad",Nutrition Starring You
251,Seven-Layer-Salad-Made-Over-1707177,3,Seven-Layer Salad Made Over,Kraft
252,Chicken-Ceasar-Salad-1711682,4,Chicken Ceasar Salad,Swanky Recipes
253,Kid-Approved-Carrot-Salad-1708042,4,Kid-Approved Carrot Salad,Meal Diva
254,Strawberry-Arugula-Salad-with-Honey-Lime-Vinaigrette-1696616,4,Strawberry Arugula Salad with Honey Lime Vinaigrette,Wishes and Dishes
255,Fresh-Broccoli-Salad-1695677,4,Fresh Broccoli Salad,Ramona's Cuisine
256,Watermelon-Basil-Salad-1712462,3,Watermelon Basil Salad,Everyday Dishes
257,Chili-lime-Black-Bean-_-Rice-Salad-1690791,4,Chili-lime Black Bean & Rice Salad,Half Her Size
258,Chilled-Cucumber-Noodles-with-Sesame-Dressing-1690206,4,Chilled Cucumber Noodles with Sesame Dressing,The Kitchn
259,Lovely-Layered-Salad-1711918,3,Lovely Layered Salad,Kraft
260,Homemade-Buttermilk-Ranch-Dressing-1628506,4,Homemade Buttermilk Ranch Dressing,Winstead Wandering
261,Loaded-Baked-Potato-Salad-With-Yogurt-1700923,4,Loaded Baked Potato Salad With Yogurt,Baking Mischief
262,Honey-Lemon-Poppyseed-Vinaigrette-1693552,4,Honey Lemon Poppyseed Vinaigrette,Chin Deep
263,Grilled-Chicken-Taco-Salad-1712266,4,Grilled Chicken Taco Salad,Saving Room for Dessert
264,Mexican-Grilled-Corn-Salad-1713349,4,Mexican Grilled Corn Salad,Kitchen Konfidence
265,Bacon-Potato-Salad-1700332,4,Bacon Potato Salad,Averie Cooks
266,Paleo-Taco-Salad-1711553,4,Paleo Taco Salad,Stupid Easy Paleo
267,Fresh-Orzo-Salad-1712994,4,Fresh Orzo Salad,12Tomatoes
268,Warm-Potato-Salad-With-Tangy-Bacon-Herb-Vinaigrette-1690984,4,Warm Potato Salad With Tangy Bacon Herb Vinaigrette,Serena Bakes Simply from Scratch
269,Strawberry-Basil-Vinaigrette-1678961,4,Strawberry Basil Vinaigrette,Self Proclaimed Foodie
270,Spinach-Salad-with-Pears_-Pecans-and-Goat-Cheese-1673982,4,"Spinach Salad with Pears, Pecans and Goat Cheese",In Search of Yummy-ness
271,Peperoncini-Vinaigrette-1690831,4,Peperoncini Vinaigrette,Thyme for Cocktails
272,Asian-Salad-Dressing-1693647,4,Asian Salad Dressing,Allergy Superheroes
273,Basil-Green-Goddess-Salad-Dressing-1707453,4,Basil Green Goddess Salad Dressing,Skinnytaste
274,Pressure-Cooker-Farro-and-Cherry-Salad-1707136,4,Pressure Cooker Farro and Cherry Salad,Pressure Cooking Today
275,Italian-Chopped-Salad--1712262,3,Italian Chopped Salad  ,The Pampered Chef
276,Japanese-Cucumber-Salad-1640986,4,Japanese Cucumber Salad,Eating Well
277,Asian-Pear-Salad-1696309,4,Asian Pear Salad,Fitness Food Diva
278,Mediterranean-Orzo-Salad-1698608,4,Mediterranean Orzo Salad,Andrea Meyers
279,Simple-Herb-Vinaigrette-1566273,4,Simple Herb Vinaigrette,Simple Medicine
280,Pasta-Salmon-Salad-636814,4,Pasta Salmon Salad,
281,Broccoli-Slaw-1694748,4,Broccoli Slaw,Add a Pinch
282,Roasted-Tomato-Vinaigrette-1706688,3,Roasted Tomato Vinaigrette,webmd.com
283,Strawberry-Spinach-Salad-1693798,4,Strawberry Spinach Salad,Lynn's Kitchen Adventures
284,Greek-Farmers-Salad-1709615,3,Greek Farmers Salad,BigOven
285,Summer-Melon-Caprese-Salad-1708891,3,Summer Melon Caprese Salad,Whole Foods Market
286,Mediterranean-Chickpea-Salad-1689613,3,Mediterranean Chickpea Salad,CUTCO Cutlery
287,The-original-potato-salad-303892,4,The Original Potato Salad,Unilever North America
288,Nathans-Favorite-Pasta-Salad-1696612,4,Nathan’s Favorite Pasta Salad,A Grand Journey
289,Creamy-Cucumber-Tahini-Salad-Dressing-_Vegan_-1694969,4,Creamy Cucumber Tahini Salad Dressing (Vegan),Detoxinista
290,Oriental-Cabbage-and-Cranberry-Salad-1704268,4,Oriental Cabbage and Cranberry Salad,Enjoy cooking
291,Miyeok-Muchim-_Seaweed-Salad_-1706510,4,Miyeok Muchim (Seaweed Salad),Korean Bapsang
292,Clementine-Vinaigrette-Salad-1712444,4,Clementine Vinaigrette Salad,Diana Rambles
293,Classic-Caesar-Dressing-1566340,4,Classic Caesar Dressing,Add a Pinch
294,Blueberry-Watermelon-Feta-Mint-Salad-1709979,4,Blueberry Watermelon Feta Mint Salad,She Wears Many Hats
295,Cleanse-and-Detox-Superfood-Salad-1628839,4,Cleanse and Detox Superfood Salad,Skinny Ms
296,Arabic-Potato-Salad-1691473,4,Arabic Potato Salad,Persnickety Plates
297,Apple-Cider-And-Honey-Vinaigrette-1640117,3,Apple Cider And Honey Vinaigrette,BigOven
298,Sesame-Cucumber-Salad-1703970,4,Sesame Cucumber Salad,Love and Lemons
299,Easy-Caprese-Salad-1699041,4,Easy Caprese Salad,A Pretty Life in the Suburbs
300,Sun-Dried-Tomato-_-Asiago-Pasta-Salad-1703538,4,Sun Dried Tomato & Asiago Pasta Salad,Carrie's Experimental Kitchen
301,Broccoli-Bacon-Cheddar-Salad-1612788,4,Broccoli Bacon Cheddar Salad,Small Town Woman
302,Light-and-Tangy-Coleslaw-1705940,4,Light and Tangy Coleslaw,PureWow
303,Avocado-Mango-Kale-Salad-1683379,4,Avocado-Mango Kale Salad,Life Health
304,Blueberry_-Avocado-and-Toasted-Pecans-Quinoa-Salad-1705842,4,"Blueberry, Avocado and Toasted Pecans Quinoa Salad",ifoodreal
305,Minnie_s-Cucumber-Salad-1691344,4,Minnie's Cucumber Salad,"Giggles, Gobbles and Gulps"
306,Sweet-Cabbage-Salad-1708140,3,Sweet Cabbage Salad,Health
307,Simply-The-Best-Potato-Salad-1679809,4,Simply The Best Potato Salad,"A Cork, Fork, and Passport"
308,Avocado-Strawberry-Spinach-Salad-1710673,4,Avocado Strawberry Spinach Salad,I Wash You Dry
309,Strawberry-and-Pecan-Spinach-Salad-1712623,4,Strawberry and Pecan Spinach Salad,Seasonal Cravings
310,Mediterranean-Cucumber-Cherry-Tomato-Salad-1708857,4,Mediterranean Cucumber Cherry Tomato Salad,Sumptuous Spoonfuls
311,Tortellini-Caprese-Salad-1712769,4,Tortellini Caprese Salad,Who Needs A Cape
312,Tomato_-Mozzarella_-Basil-and-Bacon-Pasta-Salad-1701721,4,"Tomato, Mozzarella, Basil and Bacon Pasta Salad",The Kittchen
313,Quick-_-Easy-Fruit-Salad-1700156,4,Quick & Easy Fruit Salad,Today's Creative Life
314,No-Mayo-Broccoli-Salad-with-Blueberries-and-Apple-1712730,4,No Mayo Broccoli Salad with Blueberries and Apple,Kristine's Kitchen
315,Protein-Packed-Cobb-Salad-1697706,4,Protein Packed Cobb Salad,Taste and Tell
316,Lime-Coleslaw-1707155,4,Lime Coleslaw,Leite's Culinaria
317,Vinaigrette-1593172,4,Vinaigrette,Jaque's Kitchen
318,Cucumber-Greek-Salad-1709923,4,Cucumber Greek Salad,One Sweet Appetite
319,Grilled-Steak-Salad-with-Balsamic-Cabernet-Dressing-1696187,4,Grilled Steak Salad with Balsamic Cabernet Dressing,Bobbi's Kozy Kitchen
320,Farro-Salad-With-Beets_-Beet-Greens-and-Feta-1705097,3,"Farro Salad With Beets, Beet Greens and Feta",New York Times Cooking
321,Clean-Broccoli-Salad-with-Creamy-Almond-Dressing-1697405,4,Clean Broccoli Salad with Creamy Almond Dressing,Pinch of Yum
322,Easy-Homemade-Italian-Dressing-1691022,4,Easy Homemade Italian Dressing,Add a Pinch
323,Celery-Salad-with-Dates_-Almonds_-and-Parmesan-1710691,3,"Celery Salad with Dates, Almonds, and Parmesan",Bon Appétit
324,Greek-Pasta-Salad-1704436,4,Greek Pasta Salad,Southern Bite
325,Quick-Chicken-Caesar-Salad-1693237,3,Quick Chicken Caesar Salad,Kraft
326,Kale_-Pomegranate-and-Tangerine-Salad---the-perfect-lunch-after-my-walk-1710482,4,"Kale, Pomegranate and Tangerine Salad - the perfect lunch after my walk",Jen Around the World
327,Cucumber-Onion-Salad-1694721,4,Cucumber Onion Salad,Add a Pinch
328,Spinach-Salad-with-Macerated-Strawberry-Dressing-1701690,3,Spinach Salad with Macerated Strawberry Dressing,Sara Haas
329,Mango-Pasta-Salad-1704110,4,Mango Pasta Salad,A Dash of Sanity
330,Grilled-Tomato-and-Scallion-Salad-1711936,3,Grilled Tomato-and-Scallion Salad,Food & Wine
331,Grilled-Italian-Bread-Salad-with-Tomato-Basil-Chicken-1690102,4,Grilled Italian Bread Salad with Tomato Basil Chicken,Garnish With Lemon
332,Corn-Salad-1689286,4,Corn Salad,Southern Bite
333,Watermelon_-Feta-and-Blueberry-Salad-1713000,3,"Watermelon, Feta and Blueberry Salad",Meatloaf and Melodrama
334,Strawberry-Chicken-Spinach-Power-Salad-1710279,4,Strawberry Chicken Spinach Power Salad,The Lean Green Bean
335,Great-American-Potato-Salad-1693912,3,Great American Potato Salad,Kraft
336,Carrot-Basil-Salad-Dressing-1705854,4,Carrot Basil Salad Dressing,Produce For Kids
337,Exceptional-Caesar-Salad-1698099,4,Exceptional Caesar Salad,No Fail Recipes
338,Charred-Broccoli-and-Red-Onion-Salad-1695822,3,Charred Broccoli and Red Onion Salad,Food & Wine
339,Zesty-Lime-Shrimp-and-Avocado-Salad-1573771,4,Zesty Lime Shrimp and Avocado Salad,Skinnytaste
340,Italian-Dressing-From-Scratch-1712235,4,Italian Dressing From Scratch,apinchofhealthy.com
341,Greek-Salad-Dressing-1560361,4,Greek Salad Dressing,Katie's Cucina
342,Lobster-Cobb-Salad-1700745,4,Lobster Cobb Salad,Skinnytaste
343,Black-bean_-avocado_-cucumber-and-tomato-salad-352622,5,"Black Bean, Avocado, Cucumber and Tomato Salad",Skinnytaste
344,Red-Pepper-Feta-Spinach-Salad-with-Dill-Vinaigrette-1685163,4,Red Pepper Feta Spinach Salad with Dill Vinaigrette,Get Inspired Everyday!
345,Crab-Salad-Recipe-With-Imitation-Crab-Or-Canned-Crab-Meat-1708438,4,Crab Salad Recipe With Imitation Crab Or Canned Crab Meat,Melanie Cooks
346,Caprese-Salad-1708376,4,Caprese Salad,Fairy Burger Blog
