,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
303,Chunky-Monkey-Ice-Cream-_Dairy-Free_-Grain-Free_-Vegan-_-Paleo_-1707212,,4,1,300.0,300
304,Condensed-Milk-Pound-Cake-1693595,3600.0,9,10,600.0,4200
305,Pumpkin-Inspired-Pudding-Cups-1697895,,5,6,600.0,600
306,Strawberry-Cheesecake-Popsicles-1699008,,7,8,,1800
307,Buttercream-Frosting-1662389,,5,4,600.0,600
308,Roasted-Peach-and-Vanilla-Bean-Matcha-Popsicles-1711592,,6,10,,3000
309,Oreo-Brownie-Pie-1697992,,2,7,,2700
310,Thai-Sticky-Rice-Recipe-with-Mango-1696910,1800.0,7,4,7200.0,9000
311,Blueberry-Almond-Tart-1709793,,13,4,,5100
312,Strawberry-Icebox-Cake-1105715,,3,4,600.0,15000
313,Fudgesicles-1704378,600.0,8,10,15000.0,15600
314,Peanut-Butter-Pretzel-Chocolate-Chunk-Cookies-1713185,600.0,13,24,2100.0,2700
315,The-Lushest_-Yummiest-Cheesecake-Ever_-1706303,,7,4,,2100
316,7-1707317,,8,4,,2700
317,Apple-Pie-Spice-1701246,,4,4,,600
318,Cream-Cheese-Frosting-1685539,,4,4,,1200
319,No-Bake-S_mores-Cheesecake-1708112,,14,4,18000.0,18000
320,ALOHA_-SUPERFOOD-CHOCOLATES_-1698761,,6,4,,1200
321,Triple-Berry-Crumble-Pie-1711640,,13,4,,4200
322,Chocolate-Oatmeal-No-Bake-Cookies-1573746,,7,20,,1800
323,Cherry-Limeade-Icebox-Pie-1707909,,11,8,,2400
324,No-Bake-Chocolate-Coco-nutty-Fudge-_Dairy-Free_-Grain-Free-_-Paleo_-1689092,,7,12,600.0,600
325,No-Churn-Avocado-Pistachio-Ice-Cream-1704364,,6,4,,1800
326,Vegan-Chocolate-Mousse-1703915,,4,4,,3600
327,Mint-Chocolate-Chip-Ice-Cream-Recipe-_Dairy-Free_-Egg-Free_-1712018,,9,4,900.0,900
328,The-Best-Chocolate-Cake-1565809,,16,4,,2700
329,Cinnamon-Tea-Cookies-1685722,,8,30,,2100
330,Red_-White-_-Blue-Chocolate-Covered-Strawberries-1712238,,3,7,900.0,900
331,Red_-White-_-Blue-Chocolate-Covered-Strawberries-1712223,,3,7,900.0,900
332,Carrot-Cake-Cookies-1695305,,17,21,3600.0,7500
333,5-Ingredient-Keto-Green-Cookies-1704766,600.0,5,5,,1500
334,Strawberries-with-Honey-Lemon-Syrup-1700556,900.0,4,4,600.0,1500
335,Brownie-With-Cream-Cheese-And-Cherry-1710138,,13,4,,2400
336,No-Bake-Fruit-Pizza-1712427,10800.0,16,10,1800.0,12600
337,Strawberry-Cake-1712379,,9,4,,3300
338,Oven-Roasted-Strawberry-Cookie-Cups-1679193,2400.0,6,12,600.0,3000
339,No-Churn-Honey-Pistachio-Ice-Cream-with-Dark-Chocolate-Chunks-1705563,,7,4,21600.0,21600
