id,rating,bitter,meaty,piquant,salty,sour,sweet,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds,ingredient_list,course
Grain-Free-Buttermilk-Pancakes-1680220,4,0.333333333333,0.5,0.0,0.666666666667,0.166666666667,0.833333333333,,6,4,,1800,"[coconut flour, baking soda, cinnamon, buttermilk, eggs, raw honey]",Breakfast_Brunch
Grandma-Donna_s-Sourdough-Pancakes-1570464,4,0.833333333333,0.333333333333,0.0,0.833333333333,0.166666666667,0.5,,7,4,,600,"[sourdough starter, eggs, oil, sugar, salt, baking soda, milk]",Breakfast_Brunch
Grandma-Rocks-Secret-Pancake-1690204,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.333333333333,,8,4,,1800,"[flour, sugar, salt, baking powder, eggs, milk, vegetable oil, vanilla]",Breakfast_Brunch
Granola-Clusters-For-Real_-1708614,4,0.833333333333,0.833333333333,0.0,0.166666666667,0.0,0.5,2400.0,6,4,600.0,3000,"[oats, nuts, maple syrup, coconut oil, salt, vanilla]",Breakfast_Brunch
Greek-Omelet-with-Feta-1617849,3,,,,,,,1200.0,7,4,1200.0,2400,"[baby spinach leaves, purple onion, minced garlic, tomatoes, eggs, fat free milk, Athenos Traditional Crumbled Feta Cheese]",Breakfast_Brunch
Greek-Style-Eggs-with-Tomato-with-Feta-Cheese-_aka-Kagianas-or-Strapatsada_-1683758,3,0.5,0.666666666667,0.5,0.5,0.5,0.166666666667,,9,4,,1800,"[tomatoes, eggs, sea salt, ground pepper, sugar, thyme, oregano, extra-virgin olive oil, feta cheese]",Breakfast_Brunch
Greek-Yogurt-Blueberry-Pancakes-747400,4,0.166666666667,0.166666666667,0.0,0.666666666667,0.166666666667,0.333333333333,,5,6,,1500,"[plain greek yogurt, eggs, flour, baking soda, fresh blueberries]",Breakfast_Brunch
Greek-Yogurt-Breakfast-Bark-1568935,4,0.166666666667,0.166666666667,0.0,0.0,0.333333333333,0.5,,5,6,600.0,7800,"[plain greek yogurt, maple syrup, granola, blueberries, strawberries]",Breakfast_Brunch
Greek-Yogurt-Breakfast-Bowl-with-Blueberries-and-Pumpkin-Seeds-1030029,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,5,4,,900,"[greek yogurt, blueberries, chia seeds, ground flaxseed, pumpkin seeds]",Breakfast_Brunch
Greek-Yogurt-Pancakes-1047007,4,0.166666666667,0.166666666667,0.0,0.833333333333,0.0,0.166666666667,,4,4,,1500,"[plain greek yogurt, eggs, flour, baking soda]",Breakfast_Brunch
Greek-Yogurt-Pancakes-1541785,4,,,,,,,600.0,6,5,300.0,900,"[large eggs, milk, greek yogurt, baking powder, all-purpose flour, coconut oil]",Breakfast_Brunch
Greek-Yogurt-Pancakes-1681804,4,0.333333333333,0.166666666667,0.0,0.666666666667,0.166666666667,0.5,900.0,13,4,300.0,1200,"[all-purpose flour, baking powder, sugar, salt, oil, eggs, vanilla, plain greek yogurt, milk, powdered sugar, honey, fruit, syrup]",Breakfast_Brunch
Greek-Yogurt-Pancakes-1702014,4,0.166666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,,5,4,,1500,"[nonfat greek yogurt, large eggs, flour, baking soda, fresh blueberries]",Breakfast_Brunch
Greek-Yogurt-Pancakes-473152,5,,,,,,,,5,91,600.0,1500,"[nonfat greek yogurt, large eggs, Gold Medal All Purpose Flour, baking soda, fresh blueberries]",Breakfast_Brunch
Greek-Yogurt-Pancakes-544511,4,0.333333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.166666666667,,4,2,,1500,"[greek yogurt, eggs, flour, baking soda]",Breakfast_Brunch
Greek-Yogurt-Pancakes-_-2-Smartpoints-_-1634276,4,0.166666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,,5,2,,1500,"[nonfat greek yogurt, large eggs, all-purpose flour, baking soda, fresh blueberries]",Breakfast_Brunch
Greek-Yogurt-Parfait-1596593,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,4,4,,300,"[greek yogurt, vanilla extract, granola, fruit]",Breakfast_Brunch
Greek-Yogurt-Waffles-1053120,4,0.666666666667,0.166666666667,0.0,0.5,0.166666666667,0.166666666667,900.0,7,4,600.0,1500,"[eggs, milk, plain greek yogurt, sugar syrup, flour, baking powder, salt]",Breakfast_Brunch
Greek-Yogurt-Waffles-1599225,4,0.666666666667,0.166666666667,0.0,0.5,0.166666666667,0.166666666667,900.0,7,4,600.0,1500,"[eggs, milk, plain greek yogurt, sugar syrup, flour, baking powder, salt]",Breakfast_Brunch
Greek-yogurt-with-berries_-nuts-and-honey-352045,5,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.833333333333,,4,4,,120,"[nonfat plain greek yogurt, honey, berries, walnuts]",Breakfast_Brunch
Green-Chile-and-Cheese-Egg-Bake-473092,5,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.833333333333,0.166666666667,,7,8,900.0,900,"[green chile, sharp cheddar cheese, large eggs, milk, all-purpose flour, salt, bacon]",Breakfast_Brunch
Green-Eggs-for-Breakfast-502301,4,0.833333333333,0.333333333333,0.0,0.833333333333,0.666666666667,0.166666666667,,6,4,,1500,"[eggs, frozen spinach, shallots, butter, salt, pepper]",Breakfast_Brunch
Green-Smoothie-Pancakes-1069141,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.5,,7,5,,1200,"[fresh spinach, unsweetened vanilla almond milk, ground flax, peanut butter, bananas, maple syrup, buttermilk]",Breakfast_Brunch
Green-Veggie-Frittata-1697495,4,0.333333333333,0.166666666667,0.5,0.666666666667,0.833333333333,0.166666666667,0.0,10,8,0.0,1800,"[eggs, coconut milk, spinach, onions, green pepper, zucchini, dried parsley, salt, garlic powder, coconut oil]",Breakfast_Brunch
Greens-for-Breakfast-990688,4,,,,,,,600.0,7,4,120.0,720,"[greens, eggs, grating cheese, olive oil, salt, pepper, crushed red pepper flakes]",Breakfast_Brunch
Grilled-Egg-Stuffed-Peppers-1629032,4,0.166666666667,0.333333333333,0.666666666667,0.166666666667,0.833333333333,0.166666666667,1800.0,8,8,600.0,2400,"[bell pepper, eggs, fresh spinach leaves, skim milk, garlic powder, onion powder, italian seasoning, sharp cheddar cheese]",Breakfast_Brunch
Grilled-French-Toast-1692821,4,,,,,,,,14,4,,2100,"[strawberry jam, fresh blueberries, water, lemon juice, sugar, cream cheese, compote, eggs, milk, cinnamon, ginger, french bread, syrup]",Breakfast_Brunch
Grilled-French-Toast-Skewers-1697146,4,,,,,,,900.0,7,4,600.0,1500,"[cubed bread, eggs, milk, vanilla, cinnamon, syrup, fruit]",Breakfast_Brunch
Grilled-French-Toast-Stuffed-with-Strawberry-Basil-Cream-Cheese-1632392,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.5,600.0,10,6,900.0,1500,"[cream cheese, preserves, challa, large eggs, whole milk, honey, pure vanilla extract, blueberries, raspberries, strawberries]",Breakfast_Brunch
Grits-and-Sausage-Casserole-1693447,4,0.166666666667,0.166666666667,0.0,0.666666666667,0.166666666667,0.166666666667,1800.0,7,4,1200.0,3000,"[ground pork sausage, water, salt, quickcooking grits, shredded sharp cheddar cheese, cream cheese, black pepper]",Breakfast_Brunch
Gyeran-Mari-_Korean-Egg-Roll_-_-1700870,4,,,,,,,600.0,7,4,600.0,1200,"[eggs, salt, green onions, red chili peppers, carrots, spam, cooking oil]",Breakfast_Brunch
HOOTENANNY-or-Oven-Pancake-1066732,4,0.166666666667,0.666666666667,0.0,0.5,0.166666666667,0.166666666667,,5,4,,2400,"[white flour, milk, eggs, salt, butter]",Breakfast_Brunch
HOW-TO-MAKE-THE-PERFECT-OMELETTE-1699564,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.166666666667,0.166666666667,,5,1,,600,"[eggs, salt, black pepper, butter, grated Gruyère cheese]",Breakfast_Brunch
Ham-And-Egg-Cups-1696308,4,,,,,,,900.0,7,12,600.0,1500,"[ham, eggs, whole milk, spring onions, bacon, grating cheese, vegetables]",Breakfast_Brunch
Ham-Bird_s-Nests-1048521,4,,,,,,,,7,12,,3300,"[cooking spray, hash brown potatoes, milk, eggs, diced ham, shredded cheddar cheese, shredded swiss cheese]",Breakfast_Brunch
Ham-Egg-and-Cheese-Muffin-Cups-1117615,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.166666666667,0.166666666667,,6,4,,2100,"[cooked ham, eggs, milk, seasoning salt, ground black pepper, sharp cheddar cheese]",Breakfast_Brunch
Ham-Mashed-Potato-Breakfast-Cups-1683422,4,0.833333333333,0.166666666667,0.5,0.833333333333,0.5,0.166666666667,,5,6,,1800,"[ham, mashed potatoes, scallions, shredded sharp cheddar cheese, paprika]",Breakfast_Brunch
Ham-_-Cheese-Omelette-772447,4,0.833333333333,0.833333333333,0.166666666667,0.833333333333,0.166666666667,0.166666666667,,7,2,,1500,"[eggs, milk, sharp cheddar cheese, ham, butter, freshly ground pepper, salt]",Breakfast_Brunch
Ham-and-Asparagus-Quiche-Cups-1553398,4,0.5,0.666666666667,0.0,0.666666666667,0.166666666667,0.166666666667,,8,4,,3000,"[flour, butter, ice water, eggs, ricotta cheese, ham, asparagus, shredded cheddar cheese]",Breakfast_Brunch
Ham-and-Cheese-Hash-Brown-Casserole-1581302,4,0.833333333333,0.5,0.0,0.833333333333,0.333333333333,0.166666666667,,6,11,,4500,"[frozen hash brown potatoes, diced ham, condensed cream of potato soup, sour cream, shredded sharp cheddar cheese, grated parmesan cheese]",Breakfast_Brunch
Ham-and-Cheese-Potato-Pancakes-1568472,4,0.5,0.166666666667,0.0,0.5,0.833333333333,0.166666666667,,12,6,,1500,"[potatoes, onions, chives, all-purpose flour, cooked ham, cheddar cheese, salt, pepper, eggs, vegetable oil, applesauce, sour cream]",Breakfast_Brunch
Ham-and-Cheese-Waffles-1706765,3,,,,,,,600.0,14,4,600.0,1800,"[all-purpose flour, gruyere cheese, deli ham, grated parmesan cheese, baking powder, sugar, kosher salt, freshly ground black pepper, milk, unsalted butter, vegetable oil, large eggs, scallions, waffle]",Breakfast_Brunch
Ham-and-Egg-Cupcakes-for-Breakfast-979905,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.166666666667,0.166666666667,1500.0,5,12,300.0,1800,"[large eggs, salt, pepper, diced ham, shredded cheese]",Breakfast_Brunch
Ham-and-egg-crepe-squares-368803,5,0.5,0.5,0.0,0.833333333333,0.166666666667,0.166666666667,,9,9,,3300,"[flour, sugar, salt, milk, large eggs, melted butter, ham, eggs, fresh parsley]",Breakfast_Brunch
Ham_-Cheese_-and-Spinach-Breakfast-Quinoa-Cups-1028290,4,,,,,,,,7,4,,2400,"[cooked quinoa, medium eggs, shredded cheese, cooked ham, spinach, pepper, salt]",Breakfast_Brunch
Ham_-Egg-and-Cheese-Breakfast-Cupcakes-1222942,4,0.833333333333,0.666666666667,0.0,0.833333333333,0.166666666667,0.166666666667,,6,12,,1800,"[eggs, milk, diced ham, cheddar cheese, pepper, scallions]",Breakfast_Brunch
Handful-of-Spinach-and-Eggs-Over-Easy-1340151,4,0.333333333333,0.666666666667,0.0,0.166666666667,0.166666666667,0.166666666667,300.0,3,1,,300,"[eggs, baby spinach, butter oil]",Breakfast_Brunch
Hash-Brown-Breakfast-Cups-1048703,4,0.5,0.166666666667,0.0,0.333333333333,0.833333333333,0.166666666667,,7,4,,2700,"[potatoes, egg whites, salt, pepper, parsley, eggs, oil]",Breakfast_Brunch
Hash-Brown-Cups-1689300,4,0.833333333333,0.5,0.0,0.833333333333,0.666666666667,0.166666666667,,5,12,,3900,"[hash brown, salt, eggs, olive oil, mild cheddar cheese]",Breakfast_Brunch
Hash-Brown-Potato-Pie-A-great-Sunday-breakfast_-1546192,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.333333333333,0.166666666667,,7,5,,3300,"[large eggs, milk, Ore-Ida® Country Style Hash Browns, green onions, salt, sharp cheddar cheese, bacon]",Breakfast_Brunch
Hash-Browns-Martha-Stewart-196021,4,,,,,,,,6,4,,2100,"[olive oil, butter, onions, potatoes, pepper, salt]",Breakfast_Brunch
Hashbrown-and-Bacon-Frittata-1631074,4,0.166666666667,0.5,0.0,0.166666666667,0.5,0.166666666667,900.0,8,6,300.0,1200,"[bacon, oil, potatoes, onions, garlic, parsley, pepper, eggs]",Breakfast_Brunch
Health-Proof-Your-Morning-with-this-Dragon-Fruit-Chia-Oats-Breakfast-1257498,3,0.333333333333,0.166666666667,0.0,0.166666666667,0.833333333333,0.5,,6,4,,900,"[oats, chia seeds, almond milk, pitaya, frozen banana, blueberries]",Breakfast_Brunch
Healthier-Homemade-Granola-1200383,4,,,,,,,,5,4,,2700,"[old-fashioned oats, applesauce, maple syrup, brown sugar, vanilla extract]",Breakfast_Brunch
Healthy-Banana-Nut-Pancakes-1641740,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,15,6,,1200,"[bananas, egg whites, oats, whole wheat flour, ground flaxseed, baking powder, vanilla, cinnamon, club soda, walnut pieces, maple syrup, whipped cream]",Breakfast_Brunch
Healthy-Blueberry-Banana-French-Toast-_Vegan_-1685783,3,,,,,,,,12,4,,1500,"[bananas, fresh blueberries, vanilla, unsweetened vanilla almond milk, cane sugar, vegan butter, bread, maple syrup, blueberry syrup, cinnamon, blueberries]",Breakfast_Brunch
Healthy-Chocolate-Pancakes-1476322,4,0.833333333333,0.166666666667,0.0,0.5,0.666666666667,0.666666666667,900.0,13,6,600.0,1500,"[whole wheat flour, unsweetened cocoa powder, baking powder, baking soda, salt, milk, maple syrup, eggs, vanilla, mini chocolate chips, strawberries]",Breakfast_Brunch
Healthy-Chocolate-Porridge-1711204,4,,,,,,,300.0,6,4,120.0,420,"[porridge oats, milk, maple syrup, cocoa powder, vanilla extract, chocolate chips]",Breakfast_Brunch
Healthy-Chocolate-Waffles-1696608,4,0.833333333333,0.166666666667,0.0,0.666666666667,0.5,0.5,1200.0,14,7,600.0,1800,"[whole wheat flour, all-purpose flour, cocoa powder, sugar, baking powder, baking soda, salt, melted butter, milk, greek yogurt, eggs, apple cider vinegar, strawberries, whipped cream]",Breakfast_Brunch
Healthy-Cinnamon-Rolls-1248498,4,0.666666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.5,,7,11,,2400,"[buckwheat flour, honey, sea salt, greek yogurt, butter oil, eggs, cinnamon]",Breakfast_Brunch
Healthy-French-Toast-1603933,4,0.5,0.166666666667,0.0,0.833333333333,0.166666666667,0.333333333333,,8,6,,900,"[large eggs, egg whites, almond milk, cinnamon, vanilla extract, maple syrup, whole wheat sourdough bread, powdered sugar]",Breakfast_Brunch
Healthy-French-Toast-w_-Peach-Chia-Seed-Compote-1708324,4,0.333333333333,0.166666666667,0.0,0.166666666667,0.833333333333,0.833333333333,1200.0,5,4,600.0,1800,"[french toast, frozen peach slices, maple syrup, vanilla, chia seeds]",Breakfast_Brunch
Healthy-Fruit-and-Cream-Oatmeal-1707805,3,,,,,,,,13,7,,2400,"[coconut oil, rolled oats, coconut milk (lowfat), vanilla, salt, almonds, jam, blueberries, lemon juice, water, chia seeds, unsweetened almond milk, honey]",Breakfast_Brunch
Healthy-Homemade-Granola-Without-Bad-Ingredients-1587552,4,0.833333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.666666666667,600.0,8,4,300.0,900,"[rolled oats, coconut oil, honey, vanilla, cinnamon, nuts, seeds, fruit]",Breakfast_Brunch
Healthy-Matcha-Green-Tea-Oatmeal-1689110,4,,,,,,,,8,1,,300,"[rolled oats, matcha, erythritol, unsweetened vanilla almond milk, almond extract, stevia extract, vanilla whey protein powder]",Breakfast_Brunch
Healthy-Oatmeal-Pancakes-1255416,4,0.333333333333,0.166666666667,0.0,0.166666666667,0.166666666667,0.333333333333,,5,2,,900,"[skim milk, oatmeal, eggs, cinnamon, coconut oil]",Breakfast_Brunch
Healthy-Pancakes-that-Actually-Taste-Good-1234420,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.333333333333,600.0,6,3,300.0,900,"[rolled oats, egg whites, greek yogurt, vanilla extract, cinnamon, honey]",Breakfast_Brunch
Healthy-Peaches-and-Cream-Pancakes-1708451,4,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.333333333333,,16,6,,2400,"[oats, whole wheat flour, baking soda, baking powder, salt, ground flaxseed, egg whites, vanilla, club soda, coconut oil spray, peaches, sugar, water, nonfat greek yogurt, honey, maple syrup]",Breakfast_Brunch
Healthy-Protein-Banana-Pancakes-1543487,4,0.5,0.5,0.0,0.166666666667,0.5,0.5,300.0,5,9,300.0,600,"[eggs, bananas, cinnamon, rolled oats, protein powder]",Breakfast_Brunch
Healthy-Protein-Pancake-1711215,4,0.833333333333,0.833333333333,0.0,0.5,0.666666666667,0.333333333333,,7,2,,1200,"[oat flour, baking powder, almond milk, vanilla protein powder, applesauce, eggs, greek yogurt]",Breakfast_Brunch
Healthy-Three-Ingredient-Strawberry-Chia-Jam-1694452,4,0.166666666667,0.166666666667,0.0,0.0,0.833333333333,0.833333333333,900.0,3,1,,8100,"[strawberries, honey, chia seeds]",Breakfast_Brunch
Healthy-blueberry-pancakes-369734,4,0.0,0.166666666667,0.0,0.0,0.166666666667,0.166666666667,,4,18,,1500,"[whole grains, water, fresh blueberries, canola oil]",Breakfast_Brunch
Hearty-Eggs-with-Harissa-Spiced-Chickpeas-and-Mixed-greens-and-A-Ramadan-Gift-Giveaway-1696885,4,0.666666666667,0.5,0.0,0.333333333333,0.5,0.5,,8,4,,3000,"[chickpeas, olive oil, onions, garlic cloves, saffron, salt, mixed salad greens, eggs]",Breakfast_Brunch
Hearty-and-Yummy_-Heart-Healthy-Oatmeal-With-Berries-1679801,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.333333333333,600.0,8,1,480.0,1080,"[rolled oats, boiling water, light vanilla soymilk, vanilla extract, brown sugar, cinnamon, blueberries, raspberries]",Breakfast_Brunch
Heavenly-Hots-1699205,3,0.333333333333,0.5,0.0,0.666666666667,0.166666666667,0.5,,7,28,,1500,"[large eggs, salt, baking soda, cake flour, sour cream, sugar, vegetable shortening]",Breakfast_Brunch
Hemp-Porridge___-Gluten-Free_-High-Protein-And-Keto_-1689028,3,,,,,,,,11,1,,1200,"[shelled hemp seeds, grated cauliflower, almond milk, ground flaxseed, almond butter, vanilla beans, cinnamon, salt, stevia, frozen raspberries, chopped almonds]",Breakfast_Brunch
Hemp-Seed-Porridge-1684396,4,,,,,,,,5,4,,1500,"[almond milk, hemp seeds, flax seed meal, almond butter, cinnamon]",Breakfast_Brunch
Herby-Baked-Eggs-_adapted-from-Ina-Garten_-1694039,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.333333333333,0.166666666667,,10,4,,900,"[eggs, garlic, thyme, rosemary, parsley, grated parmesan cheese, half & half, butter, salt, pepper]",Breakfast_Brunch
High-Protein-Overnight-Oats-1643294,3,,,,,,,300.0,6,1,,300,"[rolled oats, chia seeds, protein powder, maple syrup, unsweetened soymilk, pecans]",Breakfast_Brunch
High-Protein-Pancakes-1232742,4,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,7,13,,1800,"[cream style cottage cheese, large eggs, all-purpose flour, oil, milk, vanilla]",Breakfast_Brunch
Hoe-cakes-365204,4,0.833333333333,0.166666666667,0.0,0.666666666667,0.166666666667,0.166666666667,,7,4,,1200,"[cornmeal, flour, baking powder, salt, eggs, milk, oil]",Breakfast_Brunch
Hoecakes-aka-Cornmeal-Pancakes-1633170,4,0.666666666667,0.5,0.0,0.833333333333,0.166666666667,0.166666666667,900.0,7,16,300.0,1200,"[self rising flour, self-rising cornmeal, eggs, sugar, buttermilk, water, vegetable oil]",Breakfast_Brunch
Hollerwaffeln-1706178,4,,,,,,,,9,6,,1800,"[coconut oil, soy yogurt, soy milk, brown sugar, spelt flour, baking powder, vanilla extract, salt, elderflower]",Breakfast_Brunch
Home-Fries-and-Eggs-1687006,4,0.666666666667,0.166666666667,0.666666666667,0.333333333333,0.833333333333,0.166666666667,900.0,9,4,300.0,1200,"[baked potato, jalapeno chilies, purple onion, flat leaf parsley, salt, black pepper, paprika, parmesan cheese, olive oil]",Breakfast_Brunch
Homemade-Blueberry-Pancake-Syrup-3-Ingredient-1464985,4,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,900.0,3,4,,900,"[fresh blueberries, sugar, water]",Breakfast_Brunch
Homemade-Breakfast-Sausage-1568374,4,0.166666666667,0.833333333333,0.666666666667,0.833333333333,0.166666666667,0.0,600.0,9,4,300.0,900,"[ground pork, kosher salt, dried thyme, garlic powder, smoked paprika, black pepper, red pepper flakes, cayenne pepper, olive oil]",Breakfast_Brunch
Homemade-Breakfast-Sausage-1696498,4,0.333333333333,0.833333333333,0.5,0.833333333333,0.166666666667,0.166666666667,,10,4,,2700,"[pork butt, brown sugar, kosher salt, ground pepper, sage leaves, fresh thyme leaves, rosemary leaves, nutmeg, cayenne pepper, red pepper flakes]",Breakfast_Brunch
Homemade-Country-Sausage-1342203,4,0.166666666667,0.833333333333,0.166666666667,0.833333333333,0.166666666667,0.0,360.0,7,4,600.0,960,"[ground pork, kosher salt, cracked black pepper, rubbed sage, paprika, ground thyme, crushed red pepper flakes]",Breakfast_Brunch
Homemade-French-Toast-Recipe-Laura-Vitale-1681866,4,0.333333333333,0.333333333333,0.0,0.833333333333,0.166666666667,0.333333333333,600.0,9,4,600.0,1200,"[eggs, brown sugar, whole milk, heavy cream, ground cinnamon, vanilla extract, salt, brioche bread, unsalted butter]",Breakfast_Brunch
Homemade-Gluten-Free-Waffle-Cones-1094753,4,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333,,6,10,,2100,"[eggs, honey, oat flour, butter, almonds, vanilla]",Breakfast_Brunch
Homemade-Greek-Yogurt-1700025,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.333333333333,,3,4,,2100,"[whole milk, milk, whole milk greek yogurt]",Breakfast_Brunch
Homemade-Hash-Browns-with-Spinach-and-Carrot-1120175,4,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.833333333333,0.166666666667,0.0,7,4,0.0,2100,"[potatoes, fresh spinach leaves, onions, carrots, corn flour, chili powder, salt]",Breakfast_Brunch
Homemade-Muesli-1074934,4,0.833333333333,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333,,7,4,,1800,"[oatmeal, wheat germ, chopped almonds, brown sugar, maple syrup, raisins, chocolate chips]",Breakfast_Brunch
Homemade-Orange-Jam-1308443,4,,,,,,,,4,3,,2400,"[orange, pectin, sugar, lemon]",Breakfast_Brunch
Homemade-Pancake-Mix-1562041,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.833333333333,,4,4,,1200,"[flour, sugar, baking powder, salt]",Breakfast_Brunch
Homemade-Pancake-Mix-1596798,4,1.0,1.0,0.0,1.0,1.0,1.0,,9,4,,1500,"[flour, baking powder, baking soda, salt, sugar, eggs, milk, oil, vanilla extract]",Breakfast_Brunch
Homemade-Pancake-Mix-1662430,4,0.833333333333,0.5,0.0,0.833333333333,0.166666666667,0.5,,10,3,300.0,300,"[all-purpose flour, baking soda, baking powder, salt, sugar, vegetable oil, pancake mix, eggs, buttermilk, vanilla extract]",Breakfast_Brunch
Homemade-Pancake-Syrup-1353665,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.0,0.833333333333,,5,4,,1200,"[sugar, molasses, water, vanilla, butter]",Breakfast_Brunch
Homemade-Pancake-Syrup-1691481,4,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,420.0,5,4,300.0,720,"[brown sugar, water, light corn syrup, maple flavoring, vanilla extract]",Breakfast_Brunch
Homemade-Pancakes-1213968,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.333333333333,300.0,7,12,600.0,900,"[all-purpose flour, baking powder, salt, white sugar, butter, eggs, milk]",Breakfast_Brunch
Homemade-Pancakes-1587126,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,900.0,8,8,600.0,1500,"[all-purpose flour, baking powder, salt, sugar, large eggs, milk, canola oil, vanilla]",Breakfast_Brunch
Homemade-Potato-Hash-Recipe-Laura-Vitale-1598056,4,0.833333333333,0.666666666667,0.5,0.666666666667,0.833333333333,0.5,1500.0,9,5,300.0,1800,"[medium potatoes, onions, red bell pepper, garlic, chopped parsley, olive oil, unsalted butter, salt, pepper]",Breakfast_Brunch
Homemade-Seasoning-for-Breakfast-Sausage-981462,4,0.833333333333,0.166666666667,0.666666666667,0.833333333333,0.833333333333,0.166666666667,,7,4,,1500,"[rubbed sage, thyme, ground pepper, sea salt, parsley flakes, red pepper flakes, ground nutmeg]",Breakfast_Brunch
Homemade-Strawberry-Chia-Seed-Jam-758879,4,0.166666666667,0.166666666667,0.0,0.0,0.833333333333,0.5,,6,1,,900,"[strawberries, lemon, honey, vanilla extract, ground cinnamon, chia seeds]",Breakfast_Brunch
Homemade-Waffle-Cones-1101079,4,0.166666666667,0.5,0.0,0.333333333333,0.166666666667,0.833333333333,,6,10,,2100,"[all-purpose flour, salt, eggs, sugar, unsalted butter, milk]",Breakfast_Brunch
Homemade-Waffles-1626158,4,0.833333333333,0.333333333333,0.0,0.833333333333,0.166666666667,0.333333333333,120.0,8,5,300.0,420,"[whole wheat flour, milk, eggs, melted butter, white sugar, baking powder, pure vanilla extract, salt]",Breakfast_Brunch
Homemade-Whole-Wheat-Buttermilk-Waffles-_No-Sugar-Added_-1106966,4,0.666666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.166666666667,1200.0,10,12,600.0,1800,"[whole wheat pastry flour, baking soda, baking powder, salt, cinnamon, stevia, eggs, unsalted butter, vanilla extract, buttermilk]",Breakfast_Brunch
Homemade-Whole-Wheat-Pancake-Mix-1559410,4,,,,,,,900.0,10,6,600.0,1500,"[wheat flour, baking powder, baking soda, salt, coconut sugar, pancake, whole wheat pancake mix, milk, eggs, butter]",Breakfast_Brunch
Homestyle-Cinnamon-French-Toast-1060043,4,0.333333333333,0.333333333333,0.0,0.333333333333,0.166666666667,0.166666666667,300.0,5,4,180.0,480,"[eggs, milk, vanilla, cinnamon, bread]",Breakfast_Brunch
Honey-Baked-Oatmeal-1640552,4,0.666666666667,0.333333333333,0.0,0.333333333333,0.166666666667,0.666666666667,,13,4,,3300,"[coconut oil, honey, brown sugar, eggs, milk, baking powder, salt, quick oats, cinnamon, chia seeds, shelled hemp seeds, fresh berries]",Breakfast_Brunch
Honey-Blueberry-Cheese-Danish-1223887,4,,,,,,,600.0,4,8,300.0,900,"[fresh blueberries, cheddar cheese, crescent rolls, honey]",Breakfast_Brunch
Honey-Lemon-Coconut-Paleo-Pancakes-1580984,3,0.333333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.333333333333,420.0,5,6,300.0,720,"[coconut flour, honey, coconut milk, eggs, baking soda]",Breakfast_Brunch
Honey-Pecan-Granola-Martha-Stewart-193476,5,0.833333333333,0.833333333333,0.0,0.5,0.166666666667,0.833333333333,,5,4,,3000,"[rolled oats, pecans, unsalted butter, orange blossom honey, coarse salt]",Breakfast_Brunch
Honey-Sweetened-Strawberry-Vanilla-Jam-1688947,4,,,,,,,,6,4,,4200,"[strawberries, honey, vanilla beans, lemon juice, water, pectin]",Breakfast_Brunch
Honey-and-figs-Pancakes-1307708,4,0.666666666667,0.166666666667,0.0,0.833333333333,0.166666666667,0.5,1800.0,7,11,900.0,2700,"[all-purpose flour, milk, bananas, ground cinnamon, baking powder, salt, vanilla extract]",Breakfast_Brunch
