id,rating,bitter,meaty,piquant,salty,sour,sweet,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds,ingredient_list,course
Creamy-Herb-Dressing-596021,3,,,,,,,,8,4,,1200.0,"[large egg yolks, garlic cloves, sherry vinegar, olive oil, leaves, fennel fronds, freshly ground pepper, kosher salt]",salad
Creamy-Honey-Dijon-Dressing-1583981,4,0.166666666667,0.166666666667,0.166666666667,0.5,0.166666666667,0.5,,4,1,,900.0,"[plain greek yogurt, olive oil mayonnaise, dijon mustard, honey]",salad
Creamy-Italian-Dressing-1709118,4,0.666666666667,0.666666666667,0.833333333333,0.833333333333,0.833333333333,0.333333333333,,10,1,,600.0,"[garlic cloves, mayonnaise, lemon zest, fresh lemon, red wine vinegar, virgin olive oil, italian seasoning, artificial sweetener, worcestershire sauce, table salt]",salad
Creamy-Italian-Macaroni-Salad-1688990,4,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.5,0.333333333333,,14,4,,1500.0,"[pasta, cherry tomatoes, carrots, green onions, celery, bell pepper, mayonnaise, cider vinegar, water, italian salad dressing, olive oil, sugar, salt, black pepper]",salad
Creamy-Italian-Potato-Salad-1700334,4,,,,,,,,12,7,,1800.0,"[potatoes, light mayonnaise, extra-virgin olive oil, minced garlic, basil pesto, frozen spinach, apple cider vinegar, salt, roasted red peppers, grape tomatoes, fresh basil leaves, shredded parmesan cheese]",salad
Creamy-JalapenoBBQ-Coleslaw-1699169,4,0.5,0.166666666667,0.833333333333,0.666666666667,0.833333333333,0.5,,11,4,600.0,600.0,"[slaw mix, shredded carrots, jalapeno chilies, mayonnaise, milk, buttermilk, apple cider vinegar, lemon juice, white sugar, salt, black pepper]",salad
Creamy-Lemon-Dill-Dressing-From-a-Barking-Dog-1706399,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.333333333333,0.5,,8,4,,1200.0,"[mayonnaise, milk, sour cream, lemon juice, sugar, fresh dill, salt, pepper]",salad
Creamy-Lemon-Poppy-Seed-Dressing-1703811,3,,,,,,,,7,3,,900.0,"[lemon syrup, safflower oil, low-fat buttermilk, lemon juice, Diamond Crystal® Kosher Salt, poppy seeds, cracked black pepper]",salad
Creamy-LemonMustard-Vinaigrette-1021710,3,,,,,,,,7,1,,900.0,"[shallots, olive oil, fresh lemon juice, dijon mustard, honey, ground black pepper, kosher salt]",salad
Creamy-Orange-Salad-Dressing-_dairy-free_-vegan_-oil-free_-1710713,4,0.833333333333,0.833333333333,0.166666666667,0.833333333333,0.833333333333,0.5,,6,1,,900.0,"[cashew nuts, orange juice, red wine vinegar, pure maple syrup, dijon mustard, salt]",salad
Creamy-Pasta-Salad-1628155,4,,,,,,,420.0,5,13,300.0,720.0,"[pasta, Kraft Miracle Whip Dressing, pepper, pickle spears, paprika]",salad
Creamy-Pasta-Salad-with-Bacon_-Peas_-and-Bell-Peppers-1704335,4,0.5,0.333333333333,0.5,0.666666666667,0.833333333333,0.166666666667,600.0,14,8,600.0,1200.0,"[pasta, canola oil, turkey bacon, cream cheese, onions, mayonnaise, dijon mustard, lemon juice, fresh thyme, salt, black pepper, frozen peas, red bell pepper, shallots]",salad
Creamy-Pineapple-Salad-Dressing-1583472,4,,,,,,,,9,4,,1800.0,"[plain yogurt, olive oil, coconut cream, salt, pineapple chunks]",salad
Creamy-Poppyseed-Dressing-530676,4,0.5,0.333333333333,0.166666666667,0.833333333333,0.166666666667,0.666666666667,,7,1,,1800.0,"[mayonnaise, milk, sugar, white wine vinegar, poppyseeds, dry mustard, salt]",salad
Creamy-SpringTime-Farro-Salad-1626628,4,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,2100.0,13,9,120.0,2220.0,"[farro, water, asparagus, frozen sweet peas, goat cheese, sliced almonds, garlic cloves, fresh thyme, Balsamico Bianco, olive oil, ground mustard, salt, pepper]",salad
Creamy-Summer-Slaw-1706322,4,0.333333333333,0.166666666667,0.166666666667,0.5,0.833333333333,0.333333333333,,11,2,,2400.0,"[shredded cabbage, red bell pepper, tomatoes, purple onion, mayonnaise, sour cream, apple cider vinegar, mustard, sugar, salt, pepper]",salad
Creamy-Tahini-Dressing-631132,3,0.833333333333,0.666666666667,0.0,0.833333333333,0.833333333333,0.166666666667,,6,1,300.0,300.0,"[tahini, fresh lemon juice, garlic, onion powder, sea salt, water]",salad
Creamy-Vegan-Potato-Salad-1688393,4,0.5,0.166666666667,0.166666666667,0.5,0.5,0.166666666667,,10,4,,3000.0,"[red potato, vegan mayonnaise, dijon mustard, whole grain mustard, radishes, sliced cucumber, sweet onion, shredded carrots, sea salt, freshly ground black pepper]",salad
Creamy-Yogurt-Cucumber-Salad-1197772,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.333333333333,,9,8,,3300.0,"[nonfat plain greek yogurt, seedless cucumber, purple onion, garlic, lemon, fresh dill, chopped fresh mint, kosher salt, ground black pepper]",salad
Creamy-avocado-dressing-345525,5,0.5,0.333333333333,0.0,0.166666666667,0.5,0.166666666667,,6,4,,900.0,"[avocado, olive oil, lemon juice, water, sea salt, black pepper]",salad
Creamy-avocado-dressing-_aka-guacamole-buttermilk-dressing_-351232,5,0.833333333333,0.166666666667,0.666666666667,0.666666666667,0.666666666667,0.166666666667,,11,2,600.0,900.0,"[avocado, jalapeno chilies, cilantro, lime juice, green onions, garlic, buttermilk, mayonnaise, cumin seed, pepper, salt]",salad
Creamy-fiesta-pasta-salad-298063,4,0.166666666667,0.166666666667,0.166666666667,0.0,0.666666666667,0.166666666667,,7,10,,2700.0,"[bow-tie pasta, Wish-Bone Light Ranch Dressing, tomatoes, cucumber, avocado, green bell pepper, sliced, purple onion]",salad
Creamy-red-potato-salad-298649,4,0.166666666667,0.5,0.166666666667,0.666666666667,0.833333333333,0.166666666667,,7,10,,1500.0,"[potatoes, Wish-Bone Italian Dressing, hellmann' or best food real mayonnais, sliced green onions, dijon mustard, lemon juice, ground black pepper]",salad
Crisp-Coleslaw-From-Alexandersmom_com-1652494,4,0.166666666667,0.166666666667,0.0,0.833333333333,0.833333333333,0.166666666667,,8,4,,3600.0,"[green cabbage, red cabbage, onions, carrots, white vinegar, sugar, kosher salt, cilantro]",salad
Crispy-Chicken-Apple-Salad-with-Bacon-1637875,4,,,,,,,900.0,7,4,600.0,1500.0,"[Tyson Crispy Chicken Strips, cucumber, salad, green apples, purple onion, lemon, bacon]",salad
Croatian-Radish-Salad-_Salata-od-Rotkvica_-1055478,3,,,,,,,,8,4,,900.0,"[mayonnaise, olive oil, fresh lemon juice, parsley, thyme, kosher salt, ground black pepper, radishes]",salad
Crunchy-Cabbage-Salad-with-Thai-Peanut-Dressing-1711976,4,0.666666666667,0.166666666667,0.5,0.166666666667,0.833333333333,0.166666666667,,18,7,,900.0,"[green cabbage, red cabbage, sugar pea, large carrots, avocado, cilantro, basil, cashew nuts, sesame seeds, creamy peanut butter, water, garlic cloves, fresh ginger, rice vinegar, soy sauce, brown sugar, sesame oil, Sriracha]",salad
Crunchy-Cabbage-_-Carrot-Slaw-1704263,4,0.833333333333,0.166666666667,0.0,0.666666666667,0.833333333333,0.333333333333,,8,4,,1800.0,"[red cabbage, medium carrot, ramen noodles, sliced almonds, sour cream, red wine vinegar, salt, pepper]",salad
Crunchy-Detox-Salad-1677818,4,,,,,,,,13,4,,1500.0,"[cauliflower, broccoli, red cabbage, carrots, fresh parsley, celery ribs, almonds, sunflower seeds, olive oil, lemon juice, fresh ginger, clover honey, sea salt]",salad
Crunchy-Green-Tahini-Salad-1702172,3,,,,,,,,14,4,,1500.0,"[kale, lemon juice, olive oil, tahini, Bragg Liquid Aminos, garlic, honey, chopped parsley, carrots, red potato, dried cranberries, toasted pine nuts, orange, feta cheese]",salad
Crunchy-Mediterranean-Couscous-Salad-1684870,4,,,,,,,600.0,11,7,900.0,1500.0,"[broccoli florets, english cucumber, red bell pepper, fresh tomatoes, chickpeas, feta cheese crumbles, kalamata, pepperoncini, purple onion, roasted red peppers, vinaigrette]",salad
Crunchy-Pea-Salad-with-Bacon-1678508,4,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.5,0.5,,11,4,,3300.0,"[frozen peas, salted peanuts, green onions, bacon, Craisins, mayonnaise, vinegar, sugar, soy sauce, worcestershire sauce, salt]",salad
Crunchy-Pickled-Salad-The-Shiksa-Blog-46820,5,0.166666666667,0.166666666667,0.0,0.666666666667,0.833333333333,0.166666666667,,7,9,,1500.0,"[persian cucumber, radishes, white cabbage, dill, white wine vinegar, extra-virgin olive oil, salt]",salad
Crunchy-Summer-Salad-1710880,3,0.833333333333,0.166666666667,0.166666666667,0.666666666667,0.833333333333,0.166666666667,,8,4,1200.0,1200.0,"[kirby cucumbers, corn kernels, sugar pea, fresh lemon juice, extra-virgin olive oil, coarse salt, freshly ground pepper, avocado]",salad
Crunchy-Thai-Quinoa-1706320,4,0.833333333333,0.166666666667,0.333333333333,0.833333333333,0.833333333333,0.333333333333,,17,8,,1200.0,"[quinoa, red bell pepper, red cabbage, carrots, edamame, green onions, cilantro, peanut butter, reduced sodium soy sauce, sesame oil, rice vinegar, ginger, honey, garlic, lime, salt, pepper]",salad
Crusted-Tomato-Salad-with-Walnut-Avocado-Pesto-1698056,4,,,,,,,,15,4,,3600.0,"[large tomato, walnuts, eggs, water, olive oil, bibb lettuce, fresh mozzarella, avocado slices, balsamic vinegar, basil leaves, garlic, salt, avocado]",salad
Cuban-Chicken-Salad-1694471,4,0.166666666667,0.166666666667,0.166666666667,0.5,0.833333333333,0.166666666667,,12,4,,1200.0,"[romaine lettuce, black beans, mexicorn, green onions, lime juice, cilantro, sugar, minced garlic, chili powder, salt, pepper, extra-virgin olive oil]",salad
Cucumber-Avocado-Caprese-Salad-1684727,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.166666666667,,11,4,,1200.0,"[cucumber, cherry tomatoes, avocado, basil, fresh mozzarella balls, extra-virgin olive oil, balsamic vinegar, garlic powder, salt, pepper, black olives]",salad
Cucumber-Avocado-Red-Grape-Salad-1708436,4,0.166666666667,0.166666666667,0.833333333333,0.166666666667,0.5,0.333333333333,,10,2,,900.0,"[cucumber, avocado, red grapes, serrano peppers, purple onion, cilantro, lime juice, garlic cloves, kosher salt, black pepper]",salad
Cucumber-Avocado-Salad-1623656,4,0.666666666667,0.166666666667,0.166666666667,0.333333333333,0.833333333333,0.166666666667,,10,4,,1500.0,"[avocado, roma tomatoes, red bell pepper, purple onion, english cucumber, chopped cilantro, olive oil, lemon juice, salt, pepper]",salad
Cucumber-Basil-Summer-Salad-1695559,4,,,,,,,,6,4,1200.0,1200.0,"[cucumber, lemon, salt, pepper, yoghurt, fresh basil leaves]",salad
Cucumber-Caprese-Salad-1710368,4,0.166666666667,0.166666666667,0.0,0.333333333333,0.333333333333,0.166666666667,,10,4,600.0,1200.0,"[olive oil, balsamic vinegar, dried oregano, dried basil, salt, pepper, cucumber, cherry tomatoes, fresh mozzarella, purple onion]",salad
Cucumber-Chickpea-Salad-with-Balsamic-Tahini-Dressing-1697734,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.333333333333,,12,4,,1200.0,"[english cucumber, cherry tomatoes, chickpeas, purple onion, fresh parsley, tahini, balsamic vinegar, lemon, garlic cloves, salt, water]",salad
Cucumber-Dill-Salad-1687908,3,,,,,,,,7,4,,2400.0,"[cucumber, sea salt, sour cream, fresh dill, white distilled vinegar, cayenne pepper, freshly ground black pepper]",salad
Cucumber-Greek-Salad-1222398,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.166666666667,,10,8,600.0,600.0,"[cucumber, roma tomatoes, purple onion, olive oil, lemon juice, dried oregano, feta cheese crumbles, salt, pepper, black olives]",salad
Cucumber-Greek-Salad-1709923,4,0.5,0.166666666667,0.0,0.833333333333,0.333333333333,0.166666666667,,11,6,,1200.0,"[cucumber, purple onion, cherry tomatoes, black olives, extra-virgin olive oil, lemon juice, red wine vinegar, oregano, salt, pepper, feta cheese]",salad
Cucumber-Noodle-Greek-Salad-1167186,4,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.166666666667,,7,4,,900.0,"[cucumber, grape tomatoes, feta cheese, sliced black olives, balsamic vinegar, olive oil, salt]",salad
Cucumber-Noodle-Tzatziki-Salad-1690184,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.666666666667,0.166666666667,,8,3,900.0,900.0,"[plain greek yogurt, fresh dill, garlic, lemon, salt, pepper, cucumber, cherry tomatoes]",salad
Cucumber-Noodles-with-Coconut-Lime-Cumin-Dressing-1684130,4,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.333333333333,0.166666666667,,11,4,,1200.0,"[cucumber, cashew nuts, coconut, lime juice, coconut water, garlic chili sauce, ginger, cumin, black sesame seeds, scallions, Himalayan salt]",salad
Cucumber-Onion-Salad-1694721,4,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.166666666667,,8,8,300.0,300.0,"[cucumber, vidalia onion, white vinegar, sugar, kosher salt, freshly ground black pepper, garlic, water]",salad
Cucumber-Onion-Salad-989510,4,,,,,,,,4,4,,1800.0,"[cucumber, purple onion, seasoned rice wine vinegar, sesame seeds]",salad
Cucumber-Quinoa-Salad-1702288,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,11,5,,900.0,"[english cucumber, cooked quinoa, diced red onions, feta cheese crumbles, fresh basil leaves, italian vinaigrette, olive oil, apple cider vinegar, fresh lemon juice, italian seasoning, salt]",salad
Cucumber-Quinoa-Salad-With-Blackberries-_Vegan_-1711272,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.166666666667,,15,4,,3000.0,"[water, quinoa, slivered almonds, fresh mint, salt, pepper, cucumber, blackberries, almond butter, red wine vinegar, agave nectar, fresh ginger, extra-virgin olive oil, unsweetened vanilla almond milk]",salad
Cucumber-Salad--Sep-06_2013-Print-1694081,4,0.166666666667,0.166666666667,0.333333333333,0.5,0.666666666667,0.166666666667,,9,2,,600.0,"[cucumber, carrots, capsicum, green olives, chopped garlic, oregano, chili flakes, oil, salt]",salad
Cucumber-Salad-1094575,4,0.166666666667,0.166666666667,0.0,0.666666666667,0.166666666667,0.333333333333,,7,7,,3300.0,"[cucumber, salt, rice vinegar, soy sauce, sesame oil, sugar, sesame seeds]",salad
Cucumber-Salad-1176880,4,0.166666666667,0.166666666667,0.0,0.666666666667,0.166666666667,0.333333333333,300.0,7,3,900.0,1200.0,"[cucumber, salt, ground black pepper, purple onion, sugar, ginger, apple cider vinegar]",salad
Cucumber-Salad-1177008,4,0.833333333333,0.166666666667,0.0,0.833333333333,0.166666666667,0.166666666667,,7,4,,2700.0,"[cucumber, coarse sea salt, light sour cream, finely chopped onion, fresh dill, vinegar, sugar]",salad
Cucumber-Salad-1195561,4,0.166666666667,0.0,0.166666666667,0.833333333333,0.166666666667,0.166666666667,,7,4,,2700.0,"[cucumber, water, white distilled vinegar, finely chopped onion, sugar, salt, freshly ground pepper]",salad
Cucumber-Salad-1583941,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,5,4,,1200.0,"[cucumber, purple onion, red wine vinegar, sugar, salt]",salad
Cucumber-Salad-1681483,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,7,4,,1500.0,"[cucumber, shallots, rice vinegar, sugar, salt, pepper, parsley]",salad
Cucumber-Salad-Simply-Recipes-42661,5,,,,,,,,5,3,,1500.0,"[cucumber, fresh dill, seasoned rice wine vinegar, salt, pepper]",salad
Cucumber-Salad-with-Dill-1712948,4,0.166666666667,0.166666666667,0.5,0.5,0.5,0.166666666667,,5,4,,1200.0,"[english cucumber, sour cream, dill, ground pepper, salt]",salad
Cucumber-Salad-with-Dill-Dressing-1712272,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.166666666667,,10,4,600.0,600.0,"[Chobani Yogurt, extra-virgin olive oil, dried dill, minced garlic, garlic salt, salt, pepper, english cucumber, cherry tomatoes, purple onion]",salad
Cucumber-Salad-with-Dill-Vinaigrette-1712208,4,0.166666666667,0.166666666667,0.166666666667,0.333333333333,0.833333333333,0.166666666667,,8,4,1200.0,1200.0,"[grape tomatoes, cucumber, purple onion, yellow bell pepper, cider vinegar, olive oil, capers, dried dill]",salad
Cucumber-Salad-with-Lime-Vinaigrette-1687187,4,0.166666666667,0.166666666667,0.0,0.0,0.5,0.166666666667,,10,4,,1200.0,"[garlic, lime juice, olive oil, mirin, coriander, english cucumber, grape tomatoes, purple onion, corn kernels, cilantro leaves]",salad
Cucumber-Salad-with-Pickled-Onions-1697445,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,8,4,,1500.0,"[cucumber, rice vinegar, sugar, salt, black pepper, purple onion, large carrots, fresh dill]",salad
Cucumber-Salad-with-Sour-Cream-_Krastavci-s-vrhnjem_-1640427,4,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,0.166666666667,,3,4,,1800.0,"[cucumber, sour cream, salt]",salad
Cucumber-Salad-with-Toasted-Rice-Powder-1711556,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,5,6,900.0,900.0,"[cucumber, rice vinegar, sugar, salt, white rice]",salad
Cucumber-Salad-with-Tomatoes-and-Basil-1687536,4,0.166666666667,0.166666666667,0.0,0.0,0.333333333333,0.166666666667,,8,4,1200.0,1200.0,"[cucumber, cherry tomatoes, purple onion, fresh basil, dressing, balsamic vinegar, olive oil, crushed garlic]",salad
Cucumber-Tomato-Avocado-Salad-1202793,4,0.5,0.166666666667,0.0,0.333333333333,0.833333333333,0.166666666667,,9,4,900.0,900.0,"[roma tomatoes, english cucumber, purple onion, avocado, extra-virgin olive oil, lemon, cilantro, sea salt, black pepper]",salad
Cucumber-Tomato-Quinoa-Salad-1690886,4,0.5,0.166666666667,0.0,0.166666666667,0.333333333333,0.5,,11,3,,1200.0,"[cooked quinoa, chickpeas, roma tomatoes, english cucumber, flat leaf parsley, red wine vinegar, olive oil, salt, garlic powder, onion powder, oregano]",salad
Cucumber-Tomato-Salad-1102770,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.666666666667,0.333333333333,,8,7,,900.0,"[tomatoes, english cucumber, basil leaves, olive oil, balsamic vinegar, sugar, kosher salt, ground black pepper]",salad
Cucumber-Tomato-Salad-1698007,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.166666666667,,9,8,900.0,900.0,"[cucumber, cherry tomatoes, purple onion, basil, crumbled goat cheese, lemon, white wine vinegar, balsamic vinegar, extra-virgin olive oil]",salad
Cucumber-Watermelon-Salad-1703250,3,0.166666666667,0.166666666667,0.0,0.333333333333,0.333333333333,0.333333333333,,10,4,,2700.0,"[watermelon, cucumber, mint, basil, balsamic vinegar, olive oil, salt, pepper, walnuts, feta cheese]",salad
Cucumber-Yogurt-Salad-1013702,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,6,4,300.0,300.0,"[cucumber, plain yogurt, dried dill, fresh dill, salt, pepper]",salad
Cucumber-_-Pine-nuts-Salad-using-GoIndiaOrganic-Buckwheat-Honey-1709182,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.333333333333,5400.0,10,2,5400.0,10800.0,"[english cucumber, onions, spring onions, pinenuts, dressing, honey, lemon juice, salt, pepper, olive oil]",salad
Cucumber-_-Strawberry-Salad-1164773,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.166666666667,,4,4,900.0,900.0,"[cucumber, strawberries, feta cheese, poppy seed dressing]",salad
Cucumber-and-Avocado-Salad-Recipe-with-Lime_-Mint_-and-Feta-902012,5,0.833333333333,0.166666666667,0.0,0.5,0.5,0.166666666667,,9,3,,2400.0,"[cucumber, salt, avocado, fresh lime juice, chopped fresh mint, feta cheese crumbles, extra-virgin olive oil]",salad
Cucumber-and-Chickpea-Salad-1082845,4,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.333333333333,,5,2,,900.0,"[english cucumber, chickpeas, feta cheese crumbles, olive oil, fresh dill]",salad
Cucumber-and-Tomato-Salad-1634135,4,,,,,,,,7,4,,900.0,"[cucumber, roma tomatoes, extra-virgin olive oil, rice vinegar, salt, pepper, seasoning]",salad
Cucumber-and-Watermelon-Salad-with-Hoisin-Lime-Dressing-1688236,3,,,,,,,,7,6,,1500.0,"[hothouse cucumber, watermelon, fresh lime juice, hoisin sauce, chopped fresh cilantro, chopped fresh mint, salted dry roasted peanuts]",salad
Cucumber-and-tomato-salad-365229,4,,,,,,,,7,4,,1200.0,"[cucumber, tomatoes, purple onion, olive oil, red wine vinegar, kosher salt, ground black pepper]",salad
Cucumber-and-tomato-salad-370176,5,0.166666666667,0.166666666667,0.0,0.666666666667,0.333333333333,0.166666666667,,7,4,,2700.0,"[cucumber, grape tomatoes, purple onion, fresh dill, italian salad dressing, salt, pepper]",salad
Cucumber-and-yogurt-salad-with-feta-and-dill-309648,5,,,,,,,,6,4,,900.0,"[cucumber, leaves, fat free greek yogurt, feta cheese crumbles, salt, ground black pepper]",salad
Cucumber-mango-salad-345597,5,,,,,,,,3,6,,900.0,"[cucumber, mango, ume plum vinegar]",salad
Cucumber-salad-319241,4,0.0,0.166666666667,0.0,0.0,0.166666666667,0.333333333333,,6,4,,1200.0,"[cucumber, purple onion, red wine vinegar, olive oil, dill, sugar]",salad
Cucumber-salad-with-dill-sour-cream-349650,5,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,7,8,900.0,900.0,"[cucumber, salt, sour cream, apple cider vinegar, fresh dill, sugar, purple onion]",salad
Cucumber-with-Feta-and-Herb-Salad-1201066,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.166666666667,,7,4,,900.0,"[cucumber, dill tips, feta cheese crumbles, extra-virgin olive oil, red wine vinegar, salt, black pepper]",salad
Cucumber_-Tomato-_-Avocado-Quinoa-Salad-1703632,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.666666666667,0.166666666667,,10,5,600.0,600.0,"[english cucumber, chopped tomatoes, avocado, purple onion, cooked quinoa, chopped cilantro, lemon, olive oil, salt, pepper]",salad
Cucumber_-Tomato-_-Onion-Salad-1694722,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.333333333333,,8,2,300.0,300.0,"[cucumber, tomatoes, spring onions, apple cider vinegar, water, sugar, salt, ground black pepper]",salad
Cucumber_-Watermelon_-and-Mango-Salad-with-Mint-1701504,3,0.166666666667,0.166666666667,0.0,0.0,0.833333333333,0.5,,5,1,900.0,900.0,"[cubed mango, watermelon, cucumber, cooked chicken breasts, fresh mint]",salad
Cucumber_-onion_-and-parsley-salad-309926,5,,,,,,,,7,2,,1500.0,"[european cucumber, purple onion, chopped parsley, feta cheese crumbles, extra-virgin olive oil, fresh lemon juice, ground black pepper]",salad
Cucumbers-in-Vinegar-1643028,4,0.166666666667,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,,7,4,,1200.0,"[cucumber, onions, vinegar, water, splenda no calorie sweetener, salt, pepper]",salad
Cumin-Zucchini-Salad-with-Pinto-Beans-1711904,4,,,,,,,1500.0,11,2,300.0,1800.0,"[medium zucchini, onions, olive oil, cumin, salt, roasted red peppers, pinto beans, cilantro, pepitas, lime]",salad
Curry-Carrot-Salad-with-Sorghum-1700952,3,,,,,,,,9,5,,3600.0,"[sorghum, light coconut milk, rice vinegar, curry powder, chile powder, shredded carrots, raisins, green onions, sea salt]",salad
DIY-Cilantro-Lime-Vinaigrette-1708888,4,0.166666666667,0.833333333333,0.0,0.833333333333,0.5,0.333333333333,,7,4,,1200.0,"[fresh lime juice, white wine vinegar, garlic, kosher salt, granulated sugar, olive oil, chopped fresh cilantro]",salad
DIY-Homemade-Olive-Garden-Salad-Dressing-1042857,4,,,,,,,,7,4,,1500.0,"[avocado oil, white wine vinegar, water, mayonnaise, italian salad dressing mix, garlic powder, parmesan cheese]",salad
DIY-Salad-Dressing-1711725,4,,,,,,,,5,3,,600.0,"[dijon mustard, wine vinegar, salt, freshly ground black pepper, extra-virgin olive oil]",salad
DORITOS-TACO-SALAD-1631352,4,0.666666666667,0.333333333333,0.5,0.833333333333,0.333333333333,0.666666666667,,7,14,,1200.0,"[95% lean ground beef, taco seasoning reduced sodium, iceberg lettuce, large tomato, fat, doritos, catalina dressing]",salad
Daikon-Salad-_Radish-Salad-with-Japanese-Plum-Dressing_-1709180,4,,,,,,,,11,4,1200.0,1200.0,"[daikon, mizuna, shiso leaves, dried bonito flakes, ikura, umeboshi, ponzu, sesame oil, rice vinegar, soy sauce, sugar]",salad
Dairy-Free-Ranch-Dressing-1636183,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.166666666667,0.333333333333,,9,1,,900.0,"[mayonnaise, coconut milk, apple cider vinegar, garlic, fresh parsley, fresh dill, fresh chives, salt, pepper]",salad
Dairy-Free-Ranch-Dressing-992107,4,0.666666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.5,,9,1,600.0,600.0,"[cashew nuts, milk, apple cider vinegar, maple syrup, onion powder, dried parsley, dried chives, dried dillweed, ground black pepper]",salad
Danish-Potato-Salad-1662422,4,0.833333333333,0.166666666667,0.166666666667,0.166666666667,0.666666666667,0.0,900.0,10,8,1200.0,2100.0,"[yukon gold potatoes, green onions, fresh parsley, capers, white wine vinegar, liquid, dijon mustard, olive oil, salt, pepper]",salad
Dead-simple-slaw-307198,5,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.833333333333,0.166666666667,,7,4,,3600.0,"[green cabbage, onions, green bell pepper, carrots, mayonnaise, cider vinegar, sugar]",salad
Deli-Style-Potato-Salad-1694401,4,0.333333333333,0.166666666667,0.166666666667,0.666666666667,0.5,0.5,,9,4,,3000.0,"[potatoes, hard-boiled egg, relish, white onion, mayonnaise, mustard, pickle juice, sugar, paprika]",salad
Deli-Style-Whole30-Cole-Slaw-1713381,4,0.5,0.166666666667,0.0,0.666666666667,0.833333333333,0.166666666667,,5,4,,1200.0,"[slaw mix, pineapple, apple cider vinegar, mayonnaise, salt]",salad
Delicata-Squash-Salad-with-Balsamic-Oregano-Drizzle-1455336,5,0.166666666667,0.166666666667,0.166666666667,0.0,0.833333333333,0.166666666667,,7,5,,2400.0,"[olive oil, delicata squash, purple onion, balsamic vinegar, fresh oregano, crushed red pepper flakes]",salad
Deluxe-chef-salad-298906,4,,,,,,,,7,6,,900.0,"[iceberg lettuce, cut up cooked chicken, cooked ham, shredded cheddar cheese, tomatoes, eggs, wish-bone deluxe french dressing]",salad
Detox-Crunch-Salad-1521826,4,0.666666666667,0.166666666667,0.0,0.833333333333,0.5,0.5,,14,4,900.0,900.0,"[grapes, apples, greens, diced celery, medium carrot, pomegranate seeds, walnuts, pistachios, dried cranberries, dried currants, olive oil, fresh lemon juice, salt, pepper]",salad
Detox-Kale-Salad-483012,4,0.833333333333,0.666666666667,0.0,0.833333333333,0.833333333333,0.166666666667,,5,4,,1500.0,"[kale, dried cherry, pinenuts, olive oil, salt]",salad
Detox-Salad-1192916,4,,,,,,,,8,4,,1500.0,"[broccoli, cauliflower, carrots, sunflower seeds, currant, parsley, lemon juice, sea salt]",salad
Detox-Slaw-1629885,4,0.666666666667,0.166666666667,0.0,0.5,0.833333333333,0.333333333333,,11,4,,1500.0,"[red cabbage, green cabbage, medium carrot, yellow onion, black sesame seeds, olive oil, lemon juice, liquid honey, tahini, water, salt]",salad
Dijon-Lime-Salad-Dressing-1235558,4,0.833333333333,0.833333333333,0.166666666667,0.833333333333,0.666666666667,0.666666666667,,6,4,300.0,300.0,"[lime, dijon mustard, extra-virgin olive oil, honey, ground black pepper, fine sea salt]",salad
